OrderID,ProductID,Quantity,Price
2832,3,5,47.54
2832,107,5,460.94
2832,176,2,129.23
2833,276,3,115.47
2833,244,1,155.38
2834,57,2,275.29
2834,357,4,165.22
2834,342,2,334.26
2834,292,2,88.38
2835,193,4,66.36
2835,64,4,555.24
2835,174,1,15.21
2835,311,5,164.94
2836,133,2,27.36
2836,213,2,150.41
2837,118,5,446.66
2838,7,3,197.61
2838,288,4,297.16
2838,179,4,119.43
2838,5,4,36.06
2839,339,5,16.7
2839,447,3,88.12
2840,210,5,118.08
2841,454,5,86.83
2841,232,2,343.88
2841,341,4,61.2
2842,397,1,47.83
2842,19,2,55.04
2842,208,2,705.22
2843,304,1,168.36
2843,417,4,492.2
2844,454,4,86.83
2845,175,1,38.22
2846,189,2,162.63
2846,117,1,421.37
2846,327,3,24.26
2847,38,2,41.71
2848,130,3,103.7
2849,270,4,195.94
2850,185,2,814.72
2851,462,2,39.93
2851,420,1,35.24
2851,183,4,628.69
2852,417,5,492.2
2852,56,2,16.12
2852,277,4,48.47
2852,46,1,44.68
2852,471,4,12.72
2853,445,2,97.26
2854,459,2,111.81
2854,162,5,46.64
2854,295,4,345.39
2854,107,1,460.94
2854,206,2,23.56
2855,496,5,131.97
2856,245,5,116.27
2857,193,5,66.36
2857,210,3,118.08
2857,358,4,996.09
2857,316,4,276.0
2857,249,1,36.81
2858,297,1,30.27
2858,157,1,249.54
2859,477,3,342.89
2859,436,1,197.35
2859,314,5,42.67
2859,434,2,584.08
2860,69,2,113.7
2861,221,4,41.59
2861,377,3,748.16
2862,487,4,16.79
2862,140,1,53.69
2863,343,2,62.24
2863,371,2,974.55
2863,207,1,95.82
2864,178,5,180.08
2864,360,3,13.45
2864,215,1,843.17
2864,86,2,11.17
2864,178,3,180.08
2865,498,3,141.76
2865,128,5,45.12
2865,365,1,114.28
2865,500,1,35.86
2866,52,1,220.04
2866,335,3,141.29
2866,162,1,46.64
2867,210,1,118.08
2867,458,3,41.12
2867,73,4,109.3
2867,364,4,27.35
2867,330,4,287.45
2868,480,1,142.3
2868,54,4,209.35
2869,465,3,144.82
2869,352,5,120.85
2869,402,1,845.1
2870,219,3,208.57
2870,212,1,37.47
2871,58,5,649.14
2871,126,5,521.38
2872,280,2,75.2
2872,188,4,796.63
2873,494,4,68.66
2873,321,1,191.55
2873,15,5,835.33
2873,264,2,360.2
2873,179,4,119.43
2874,146,2,19.21
2874,421,3,235.57
2874,328,3,246.57
2875,279,2,40.55
2875,219,3,208.57
2876,81,5,865.56
2877,331,3,865.86
2877,244,5,155.38
2878,334,1,546.51
2878,271,2,395.37
2878,123,1,117.22
2878,400,2,39.75
2879,465,5,144.82
2879,431,2,841.96
2879,31,1,138.69
2880,498,5,141.76
2880,49,4,25.52
2880,254,4,37.83
2880,273,1,38.02
2881,453,3,84.16
2882,94,3,738.27
2882,132,4,125.21
2882,381,4,167.47
2882,136,4,185.34
2883,263,4,467.03
2883,390,2,828.53
2884,322,4,68.54
2884,92,1,93.7
2885,142,3,48.07
2885,427,4,88.01
2885,278,5,300.9
2885,285,3,327.28
2886,493,3,90.07
2887,89,1,364.74
2887,306,4,434.14
2887,488,2,96.61
2888,459,2,111.81
2888,93,4,36.61
2888,489,2,42.98
2888,446,4,94.61
2889,279,4,40.55
2889,474,4,439.91
2889,489,1,42.98
2890,270,2,195.94
2890,279,2,40.55
2891,164,3,43.08
2891,172,5,689.01
2891,355,2,109.14
2891,48,5,230.81
2892,343,5,62.24
2892,250,4,40.53
2892,372,4,305.87
2892,349,5,20.58
2892,151,5,816.05
2893,224,5,158.52
2893,303,1,340.7
2893,252,3,104.67
2893,130,2,103.7
2893,224,3,158.52
2894,413,4,821.39
2894,320,5,105.29
2894,251,4,39.4
2894,65,5,381.93
2895,206,3,23.56
2895,15,2,835.33
2895,289,3,134.65
2895,81,3,865.56
2896,187,3,123.84
2896,328,1,246.57
2896,270,4,195.94
2896,229,4,17.76
2896,177,2,48.1
2897,446,3,94.61
2897,431,3,841.96
2897,154,2,527.29
2897,327,1,24.26
2897,403,1,159.51
2898,127,4,43.88
2898,223,4,171.66
2898,264,3,360.2
2898,93,5,36.61
2899,468,5,54.91
2899,394,5,488.39
2899,440,2,145.88
2899,50,2,48.25
2900,284,1,25.07
2900,100,1,62.77
2900,453,2,84.16
2900,49,3,25.52
2900,303,5,340.7
2901,128,2,45.12
2901,380,1,19.18
2902,292,3,88.38
2902,182,1,44.45
2902,160,3,46.61
2903,298,2,374.32
2903,350,3,102.43
2904,436,1,197.35
2904,136,2,185.34
2904,210,2,118.08
2904,291,3,52.01
2905,344,4,454.19
2905,425,5,170.53
2906,479,4,389.38
2906,235,3,42.7
2906,310,2,212.06
2906,215,4,843.17
2906,467,5,135.03
2907,447,3,88.12
2907,384,3,189.95
2907,124,2,850.95
2907,409,3,68.59
2907,276,1,115.47
2908,419,5,34.49
2908,348,5,164.95
2908,433,2,44.31
2908,344,4,454.19
2908,147,4,87.34
2909,218,4,167.45
2909,133,5,27.36
2909,442,1,391.51
2909,34,4,144.79
2909,60,1,69.95
2910,93,1,36.61
2910,370,2,21.09
2910,157,1,249.54
2910,392,4,34.77
2910,462,4,39.93
2911,382,3,74.44
2912,291,2,52.01
2912,463,4,43.81
2912,475,5,25.4
2912,326,3,54.03
2912,266,2,69.9
2913,470,2,86.89
2914,449,2,50.92
2915,124,1,850.95
2915,28,5,475.84
2916,476,4,343.25
2916,470,1,86.89
2916,144,1,33.22
2917,321,1,191.55
2917,477,4,342.89
2917,64,4,555.24
2918,175,1,38.22
2919,421,2,235.57
2919,354,4,38.18
2919,395,1,26.45
2920,401,5,905.3
2920,474,1,439.91
2920,64,2,555.24
2920,297,1,30.27
2920,412,5,70.2
2921,475,4,25.4
2921,102,1,83.05
2921,46,2,44.68
2921,330,5,287.45
2921,303,1,340.7
2922,277,3,48.47
2922,35,2,487.78
2922,39,5,27.65
2922,135,3,38.35
2922,494,5,68.66
2923,449,5,50.92
2923,380,3,19.18
2923,432,1,328.03
2924,70,1,724.49
2924,300,3,709.83
2924,236,1,222.27
2924,409,2,68.59
2925,283,2,27.69
2925,438,1,46.86
2925,416,4,15.81
2925,68,2,49.86
2925,273,5,38.02
2926,494,5,68.66
2926,192,4,21.84
2926,360,4,13.45
2926,162,4,46.64
2927,76,1,59.47
2927,406,4,287.84
2928,11,4,517.47
2928,323,4,143.15
2928,223,2,171.66
2928,321,3,191.55
2928,150,2,180.76
2929,309,5,144.89
2930,95,2,148.74
2930,215,2,843.17
2930,405,5,119.36
2931,315,4,116.33
2931,354,4,38.18
2931,181,5,53.1
2931,65,3,381.93
2932,398,2,19.46
2933,136,5,185.34
2934,32,2,115.46
2934,180,1,33.64
2935,275,1,142.48
2935,334,5,546.51
2936,190,3,100.79
2936,498,2,141.76
2936,444,3,18.61
2936,414,1,31.24
2936,385,5,167.21
2937,389,4,440.03
2937,267,1,490.85
2938,43,5,33.96
2938,226,3,26.12
2938,12,3,10.46
2938,164,5,43.08
2939,105,2,10.48
2939,44,4,871.61
2940,375,4,447.4
2941,191,1,57.35
2941,483,3,21.86
2941,103,5,410.34
2941,264,2,360.2
2942,245,4,116.27
2943,249,1,36.81
2943,420,3,35.24
2943,238,2,62.93
2943,171,4,81.4
2943,62,4,419.18
2944,58,4,649.14
2944,446,2,94.61
2944,482,4,272.9
2944,349,2,20.58
2944,377,4,748.16
2945,73,1,109.3
2945,287,5,180.33
2945,103,1,410.34
2945,413,4,821.39
2946,227,5,42.53
2947,115,4,29.2
2948,318,1,10.97
2949,144,2,33.22
2949,160,2,46.61
2949,494,1,68.66
2949,211,3,185.3
2949,217,5,427.27
2950,77,5,146.76
2950,383,3,39.88
2950,433,4,44.31
2950,472,1,179.31
2950,186,5,759.15
2951,247,5,640.32
2951,396,4,254.23
2952,147,2,87.34
2952,372,4,305.87
2952,158,4,193.78
2952,431,1,841.96
2952,163,3,16.31
2953,336,5,189.44
2954,177,1,48.1
2954,285,3,327.28
2954,485,3,48.72
2954,303,1,340.7
2954,255,3,60.92
2955,407,2,118.23
2955,63,2,712.23
2955,255,4,60.92
2956,152,4,49.18
2956,100,5,62.77
2957,148,4,49.58
2957,124,1,850.95
2958,190,3,100.79
2958,106,2,25.52
2958,29,5,150.08
2958,245,1,116.27
2958,12,1,10.46
2959,404,2,590.39
2959,66,2,480.83
2959,62,2,419.18
2959,345,5,11.17
2959,28,5,475.84
2960,263,4,467.03
2960,498,5,141.76
2960,444,1,18.61
2960,230,3,164.45
2961,113,3,828.05
2961,349,5,20.58
2961,79,5,135.1
2961,424,2,493.39
2961,173,1,285.17
2962,257,3,34.72
2962,235,4,42.7
2962,10,3,275.23
2962,183,4,628.69
2963,333,5,53.31
2963,493,1,90.07
2964,227,1,42.53
2964,474,1,439.91
2964,326,1,54.03
2965,25,2,32.64
2965,6,2,36.72
2965,221,3,41.59
2966,364,3,27.35
2966,300,3,709.83
2966,232,3,343.88
2966,147,4,87.34
2967,341,2,61.2
2967,168,3,751.31
2968,340,2,259.21
2968,79,3,135.1
2968,144,3,33.22
2968,158,2,193.78
2968,45,3,140.09
2969,370,2,21.09
2969,275,4,142.48
2969,84,1,126.76
2969,160,3,46.61
2970,205,1,284.1
2970,130,3,103.7
2970,98,5,294.4
2970,357,1,165.22
2971,30,5,493.73
2972,459,3,111.81
2972,242,2,85.16
2972,189,2,162.63
2973,307,3,118.25
2973,347,4,180.46
2974,500,4,35.86
2974,391,3,247.29
2974,402,3,845.1
2975,413,4,821.39
2975,470,5,86.89
2975,90,5,134.43
2976,38,4,41.71
2976,230,5,164.45
2976,142,1,48.07
2976,369,4,149.81
2977,499,5,43.75
2977,460,5,135.1
2977,319,3,21.4
2977,363,1,348.84
2977,59,5,65.76
2978,341,2,61.2
2978,172,1,689.01
2978,373,2,410.81
2979,440,5,145.88
2979,197,3,144.3
2979,99,1,251.67
2979,363,2,348.84
2979,18,1,382.25
2980,327,3,24.26
2980,272,4,198.89
2980,153,5,377.55
2981,167,2,242.82
2981,347,3,180.46
2982,157,3,249.54
2982,191,5,57.35
2982,410,4,173.02
2983,354,2,38.18
2983,45,4,140.09
2983,458,4,41.12
2984,117,4,421.37
2984,160,3,46.61
2984,197,4,144.3
2984,175,4,38.22
2985,131,3,60.71
2985,459,5,111.81
2986,13,5,72.85
2986,105,4,10.48
2986,266,2,69.9
2987,240,3,343.76
2987,107,3,460.94
2987,338,3,260.63
2987,183,3,628.69
2988,49,2,25.52
2988,179,3,119.43
2989,203,4,21.14
2989,164,2,43.08
2989,254,2,37.83
2989,292,1,88.38
2989,241,4,498.95
2990,136,3,185.34
2990,426,4,72.59
2990,441,1,130.28
2990,337,4,262.98
2990,322,4,68.54
2991,438,4,46.86
2991,356,5,51.7
2991,459,3,111.81
2992,357,2,165.22
2992,168,4,751.31
2992,302,2,32.41
2992,309,5,144.89
2992,3,2,47.54
2993,373,3,410.81
2993,449,5,50.92
2993,106,4,25.52
2993,187,5,123.84
2993,24,2,96.94
2994,456,3,99.8
2994,39,1,27.65
2995,163,1,16.31
2996,283,5,27.69
2996,445,2,97.26
2997,248,1,49.22
2997,411,2,112.01
2997,324,2,84.71
2997,87,2,783.01
2997,467,3,135.03
2998,332,3,235.95
2998,393,2,184.0
2998,194,4,107.11
2998,199,1,28.13
2998,318,4,10.97
2999,481,2,30.46
2999,69,5,113.7
2999,101,3,122.59
2999,451,5,97.55
3000,10,4,275.23
3000,203,5,21.14
3000,414,2,31.24
3000,463,1,43.81
3000,147,1,87.34
3001,168,3,751.31
3001,352,3,120.85
3002,420,5,35.24
3002,482,1,272.9
3003,1,4,233.19
3004,419,5,34.49
3004,224,5,158.52
3004,81,4,865.56
3004,118,5,446.66
3004,184,1,145.87
3005,17,2,241.96
3005,427,4,88.01
3006,376,2,107.22
3006,73,2,109.3
3006,185,1,814.72
3006,203,1,21.14
3007,241,2,498.95
3007,207,1,95.82
3007,175,4,38.22
3007,7,2,197.61
3008,496,3,131.97
3008,362,4,29.19
3008,207,4,95.82
3008,81,3,865.56
3008,135,5,38.35
3009,106,3,25.52
3009,267,1,490.85
3009,126,1,521.38
3009,223,4,171.66
3009,73,2,109.3
3010,420,3,35.24
3010,144,2,33.22
3010,415,2,495.32
3010,279,4,40.55
3011,223,1,171.66
3011,498,2,141.76
3011,359,1,110.0
3011,82,5,284.77
3012,237,1,124.92
3012,470,2,86.89
3012,465,5,144.82
3012,120,5,80.44
3012,338,2,260.63
3013,196,5,164.54
3014,420,4,35.24
3014,344,1,454.19
3015,294,2,103.06
3015,496,5,131.97
3015,7,1,197.61
3016,49,1,25.52
3016,278,2,300.9
3016,57,1,275.29
3016,339,4,16.7
3016,419,2,34.49
3017,42,1,19.09
3017,275,1,142.48
3017,101,3,122.59
3018,384,3,189.95
3018,316,1,276.0
3018,277,2,48.47
3018,145,3,163.42
3019,260,2,294.74
3020,369,5,149.81
3020,191,4,57.35
3020,155,2,108.4
3020,409,1,68.59
3020,265,4,112.5
3021,220,3,180.79
3021,37,4,156.42
3021,27,4,20.18
3022,287,5,180.33
3022,391,3,247.29
3023,457,2,15.07
3023,283,5,27.69
3023,120,3,80.44
3023,78,1,93.8
3024,182,5,44.45
3024,181,1,53.1
3024,134,2,694.92
3024,414,2,31.24
3024,142,2,48.07
3025,111,5,439.34
3025,117,2,421.37
3025,357,5,165.22
3026,455,3,62.54
3026,172,1,689.01
3026,327,2,24.26
3027,351,4,34.89
3027,218,5,167.45
3027,458,4,41.12
3027,359,2,110.0
3028,117,3,421.37
3029,117,3,421.37
3030,18,4,382.25
3030,304,4,168.36
3031,402,3,845.1
3031,296,4,103.03
3032,40,2,95.78
3032,410,2,173.02
3033,222,4,112.27
3033,490,3,64.11
3034,249,4,36.81
3035,125,3,223.72
3035,236,4,222.27
3036,327,3,24.26
3036,327,5,24.26
3036,360,1,13.45
3036,14,1,38.07
3036,12,2,10.46
3037,267,3,490.85
3037,106,3,25.52
3038,30,1,493.73
3038,278,2,300.9
3038,420,2,35.24
3038,119,5,309.51
3038,255,4,60.92
3039,373,3,410.81
3039,354,2,38.18
3039,359,2,110.0
3039,169,3,109.61
3040,229,5,17.76
3040,151,1,816.05
3040,454,2,86.83
3041,305,3,142.58
3041,445,5,97.26
3041,295,1,345.39
3041,446,4,94.61
3042,295,4,345.39
3042,346,2,30.44
3042,84,5,126.76
3042,155,2,108.4
3042,29,2,150.08
3043,407,2,118.23
3043,62,5,419.18
3043,467,1,135.03
3043,321,5,191.55
3043,18,4,382.25
3044,217,3,427.27
3044,17,4,241.96
3044,146,3,19.21
3044,123,3,117.22
3045,383,3,39.88
3046,435,4,69.6
3047,135,1,38.35
3047,400,2,39.75
3047,5,5,36.06
3047,337,2,262.98
3048,434,4,584.08
3048,19,1,55.04
3049,105,3,10.48
3049,458,3,41.12
3050,487,4,16.79
3050,154,4,527.29
3050,318,5,10.97
3050,287,5,180.33
3050,110,4,63.57
3051,327,2,24.26
3051,47,2,92.87
3051,351,4,34.89
3052,398,2,19.46
3053,25,4,32.64
3054,338,5,260.63
3055,40,1,95.78
3055,251,4,39.4
3056,430,3,116.28
3056,122,2,132.74
3056,174,3,15.21
3056,59,1,65.76
3056,154,1,527.29
3057,165,3,49.45
3057,324,4,84.71
3058,457,3,15.07
3058,471,5,12.72
3058,475,5,25.4
3058,227,2,42.53
3058,385,1,167.21
3059,350,1,102.43
3059,141,4,48.62
3059,483,4,21.86
3060,239,2,154.06
3060,28,2,475.84
3060,223,3,171.66
3060,252,4,104.67
3060,292,2,88.38
3061,178,5,180.08
3061,438,5,46.86
3062,253,2,21.0
3062,257,4,34.72
3062,30,3,493.73
3062,217,5,427.27
3062,37,5,156.42
3063,495,2,57.31
3064,122,5,132.74
3064,454,3,86.83
3064,119,3,309.51
3065,31,2,138.69
3065,418,5,932.95
3065,365,5,114.28
3066,205,5,284.1
3066,43,3,33.96
3067,48,3,230.81
3067,116,1,112.72
3067,325,3,163.64
3067,15,2,835.33
3067,407,4,118.23
3068,47,5,92.87
3068,62,4,419.18
3068,127,1,43.88
3069,138,3,482.99
3070,497,1,113.89
3071,213,4,150.41
3071,427,5,88.01
3071,492,1,62.24
3072,481,3,30.46
3072,101,3,122.59
3072,143,3,22.49
3073,108,2,38.48
3073,42,3,19.09
3074,224,4,158.52
3074,260,1,294.74
3074,407,2,118.23
3074,349,5,20.58
3074,112,4,70.53
3075,412,5,70.2
3076,13,5,72.85
3076,189,3,162.63
3077,261,5,17.84
3078,461,5,496.43
3078,146,4,19.21
3078,400,4,39.75
3079,266,5,69.9
3079,116,4,112.72
3079,68,5,49.86
3079,440,5,145.88
3080,210,1,118.08
3080,486,1,17.27
3080,154,4,527.29
3080,191,5,57.35
3080,145,2,163.42
3081,252,2,104.67
3081,423,2,112.5
3081,343,3,62.24
3081,443,3,134.17
3081,135,3,38.35
3082,30,2,493.73
3083,392,5,34.77
3083,100,2,62.77
3083,191,2,57.35
3083,364,1,27.35
3083,165,1,49.45
3084,88,3,36.55
3084,55,5,44.51
3084,463,3,43.81
3084,206,2,23.56
3084,436,3,197.35
3085,350,3,102.43
3086,65,2,381.93
3086,439,1,892.85
3086,433,4,44.31
3086,403,1,159.51
3087,149,5,135.95
3087,383,1,39.88
3087,372,4,305.87
3087,31,5,138.69
3088,127,2,43.88
3089,380,2,19.18
3089,268,1,261.4
3089,408,1,27.7
3090,94,4,738.27
3091,494,5,68.66
3092,41,5,133.15
3092,388,1,27.75
3092,29,2,150.08
3093,220,5,180.79
3093,497,4,113.89
3093,194,5,107.11
3093,21,2,94.31
3093,254,2,37.83
3094,45,3,140.09
3094,256,5,19.49
3094,131,4,60.71
3094,483,5,21.86
3094,272,1,198.89
3095,102,2,83.05
3095,81,5,865.56
3096,269,2,395.82
3096,421,2,235.57
3097,304,4,168.36
3097,322,2,68.54
3097,36,2,100.2
3097,60,2,69.95
3098,6,1,36.72
3098,90,4,134.43
3098,319,4,21.4
3099,65,3,381.93
3099,315,2,116.33
3099,489,3,42.98
3099,149,5,135.95
3100,16,4,216.61
3100,262,5,46.63
3100,345,4,11.17
3100,404,5,590.39
3101,332,1,235.95
3102,129,2,70.3
3103,81,1,865.56
3103,221,2,41.59
3104,72,5,312.44
3105,364,5,27.35
3105,151,1,816.05
3106,325,4,163.64
3106,328,5,246.57
3107,216,4,413.45
3107,484,2,27.72
3108,76,4,59.47
3108,265,5,112.5
3108,487,4,16.79
3109,478,5,46.52
3109,232,3,343.88
3110,105,2,10.48
3110,119,1,309.51
3110,1,4,233.19
3110,258,3,265.49
3110,95,4,148.74
3111,288,5,297.16
3111,490,4,64.11
3111,30,3,493.73
3112,29,5,150.08
3112,493,1,90.07
3112,385,1,167.21
3113,376,5,107.22
3113,125,2,223.72
3113,92,1,93.7
3113,163,3,16.31
3114,146,3,19.21
3114,121,1,11.18
3114,231,3,77.26
3114,410,4,173.02
3115,133,5,27.36
3115,294,4,103.06
3115,68,4,49.86
3116,271,3,395.37
3117,20,5,189.36
3117,268,4,261.4
3117,284,1,25.07
3117,275,2,142.48
3118,163,4,16.31
3118,200,5,119.86
3118,221,5,41.59
3119,163,1,16.31
3119,22,4,88.94
3119,101,2,122.59
3119,402,5,845.1
3119,282,2,313.93
3120,378,5,14.27
3120,431,4,841.96
3120,367,5,27.48
3120,346,3,30.44
3120,348,2,164.95
3121,120,2,80.44
3121,196,3,164.54
3122,7,2,197.61
3122,182,4,44.45
3122,184,2,145.87
3123,275,1,142.48
3123,407,3,118.23
3123,363,2,348.84
3123,277,4,48.47
3123,134,3,694.92
3124,23,5,471.75
3124,285,3,327.28
3124,218,3,167.45
3124,359,4,110.0
3125,333,3,53.31
3125,395,2,26.45
3125,370,2,21.09
3126,290,1,29.64
3126,21,2,94.31
3126,94,5,738.27
3127,61,4,118.69
3127,331,5,865.86
3127,88,5,36.55
3127,137,3,132.67
3128,198,4,14.45
3128,354,2,38.18
3129,375,4,447.4
3129,79,3,135.1
3130,315,5,116.33
3131,253,3,21.0
3131,245,4,116.27
3131,361,4,299.96
3131,243,2,487.07
3132,27,1,20.18
3132,478,2,46.52
3132,225,4,859.74
3133,465,1,144.82
3133,241,1,498.95
3133,53,4,163.74
3133,136,1,185.34
3134,174,2,15.21
3134,353,4,975.38
3135,288,2,297.16
3135,448,1,24.43
3136,324,5,84.71
3136,407,1,118.23
3136,353,5,975.38
3136,159,3,195.03
3137,161,1,90.52
3137,491,4,120.77
3137,150,2,180.76
3137,203,1,21.14
3138,210,2,118.08
3138,437,2,472.81
3138,429,3,148.7
3138,190,1,100.79
3138,208,2,705.22
3139,144,3,33.22
3139,341,4,61.2
3139,189,1,162.63
3139,186,1,759.15
3140,235,5,42.7
3140,325,5,163.64
3141,66,2,480.83
3141,145,2,163.42
3142,226,4,26.12
3142,101,1,122.59
3142,459,5,111.81
3142,225,3,859.74
3143,394,2,488.39
3143,489,4,42.98
3143,486,1,17.27
3144,364,5,27.35
3145,234,2,577.04
3146,335,3,141.29
3146,152,2,49.18
3146,125,5,223.72
3146,171,3,81.4
3146,474,3,439.91
3147,95,5,148.74
3147,435,1,69.6
3148,500,5,35.86
3149,93,5,36.61
3150,238,3,62.93
3150,8,5,77.63
3150,33,3,374.01
3150,217,1,427.27
3151,141,4,48.62
3151,225,4,859.74
3152,326,2,54.03
3152,458,4,41.12
3152,460,1,135.1
3152,171,2,81.4
3152,429,1,148.7
3153,69,4,113.7
3153,365,4,114.28
3153,398,3,19.46
3153,13,3,72.85
3154,365,1,114.28
3154,150,2,180.76
3155,132,5,125.21
3156,480,4,142.3
3156,47,4,92.87
3156,408,3,27.7
3156,234,2,577.04
3157,237,4,124.92
3157,353,5,975.38
3158,339,3,16.7
3158,416,2,15.81
3158,78,1,93.8
3158,384,3,189.95
3159,187,2,123.84
3159,362,5,29.19
3160,432,3,328.03
3160,203,5,21.14
3160,45,4,140.09
3160,187,2,123.84
3161,368,3,39.2
3161,4,1,16.63
3161,26,1,285.2
3161,228,1,35.04
3161,481,2,30.46
3162,422,5,117.72
3162,479,5,389.38
3162,221,4,41.59
3162,404,3,590.39
3163,350,1,102.43
3163,66,5,480.83
3164,170,1,130.19
3164,429,3,148.7
3164,12,3,10.46
3165,433,1,44.31
3165,95,5,148.74
3165,232,5,343.88
3165,328,1,246.57
3165,57,5,275.29
3166,184,2,145.87
3166,409,4,68.59
3167,380,1,19.18
3167,486,3,17.27
3168,120,3,80.44
3168,209,5,78.74
3168,370,1,21.09
3169,19,2,55.04
3169,448,5,24.43
3169,486,3,17.27
3170,59,2,65.76
3170,147,1,87.34
3170,191,3,57.35
3170,408,5,27.7
3171,412,2,70.2
3172,373,5,410.81
3172,435,4,69.6
3172,161,3,90.52
3173,357,2,165.22
3174,423,1,112.5
3174,22,3,88.94
3174,463,5,43.81
3175,230,4,164.45
3175,109,2,62.85
3176,216,2,413.45
3176,125,1,223.72
3176,192,2,21.84
3176,117,3,421.37
3176,222,4,112.27
3177,224,4,158.52
3177,301,1,13.33
3177,273,5,38.02
3177,109,4,62.85
3178,21,5,94.31
3178,35,5,487.78
3178,179,1,119.43
3179,63,2,712.23
3180,155,5,108.4
3181,47,3,92.87
3181,247,4,640.32
3182,224,2,158.52
3182,310,2,212.06
3182,292,1,88.38
3182,376,5,107.22
3183,149,1,135.95
3184,483,3,21.86
3184,428,2,20.65
3185,441,2,130.28
3185,232,1,343.88
3185,217,5,427.27
3186,13,1,72.85
3187,456,2,99.8
3187,325,4,163.64
3188,25,5,32.64
3188,264,3,360.2
3189,13,2,72.85
3189,260,1,294.74
3189,270,2,195.94
3189,80,3,828.57
3190,379,3,206.41
3190,24,1,96.94
3190,109,2,62.85
3190,361,2,299.96
3190,201,3,675.58
3191,414,5,31.24
3191,188,4,796.63
3191,250,2,40.53
3192,127,5,43.88
3192,330,5,287.45
3192,19,4,55.04
3192,380,2,19.18
3193,231,5,77.26
3193,80,3,828.57
3194,327,5,24.26
3194,81,4,865.56
3195,229,5,17.76
3195,60,4,69.95
3195,69,4,113.7
3195,98,1,294.4
3196,378,4,14.27
3197,282,5,313.93
3197,151,5,816.05
3198,493,5,90.07
3198,390,3,828.53
3198,147,2,87.34
3198,424,1,493.39
3199,235,3,42.7
3199,277,4,48.47
3199,252,4,104.67
3199,60,5,69.95
3199,341,1,61.2
3200,110,4,63.57
3200,174,4,15.21
3200,413,2,821.39
3200,148,1,49.58
3200,211,5,185.3
3201,132,1,125.21
3202,89,1,364.74
3202,56,4,16.12
3203,3,5,47.54
3203,41,5,133.15
3203,35,2,487.78
3204,425,3,170.53
3204,312,4,83.9
3204,69,2,113.7
3205,241,3,498.95
3205,429,1,148.7
3205,251,3,39.4
3205,481,4,30.46
3206,161,4,90.52
3206,307,2,118.25
3206,485,1,48.72
3206,264,5,360.2
3206,352,2,120.85
3207,419,4,34.49
3207,135,5,38.35
3207,189,1,162.63
3207,186,4,759.15
3207,138,2,482.99
3208,176,4,129.23
3208,267,2,490.85
3208,149,4,135.95
3208,204,4,211.45
3208,397,3,47.83
3209,15,5,835.33
3209,85,2,130.66
3209,433,5,44.31
3210,7,1,197.61
3210,449,5,50.92
3210,266,2,69.9
3210,480,3,142.3
3211,431,1,841.96
3211,466,3,287.54
3211,45,3,140.09
3211,190,1,100.79
3212,113,5,828.05
3213,88,5,36.55
3213,100,5,62.77
3213,254,2,37.83
3213,383,3,39.88
3213,398,3,19.46
3214,225,3,859.74
3214,149,2,135.95
3215,344,3,454.19
3215,442,1,391.51
3215,359,3,110.0
3215,406,4,287.84
3215,98,2,294.4
3216,67,5,486.63
3216,366,3,117.71
3216,95,2,148.74
3216,290,1,29.64
3217,389,2,440.03
3217,382,1,74.44
3217,357,2,165.22
3217,338,1,260.63
3217,200,3,119.86
3218,466,5,287.54
3218,1,2,233.19
3218,309,4,144.89
3218,346,4,30.44
3218,262,4,46.63
3219,18,2,382.25
3219,449,5,50.92
3219,306,5,434.14
3219,264,5,360.2
3219,395,4,26.45
3220,358,3,996.09
3221,215,1,843.17
3221,252,5,104.67
3221,242,2,85.16
3221,346,5,30.44
3222,413,1,821.39
3223,334,3,546.51
3223,124,3,850.95
3223,470,4,86.89
3223,170,2,130.19
3224,189,5,162.63
3225,351,5,34.89
3225,143,4,22.49
3226,5,2,36.06
3227,462,5,39.93
3227,32,4,115.46
3227,229,2,17.76
3227,60,5,69.95
3227,1,5,233.19
3228,207,3,95.82
3228,253,5,21.0
3228,411,3,112.01
3229,209,4,78.74
3229,109,5,62.85
3229,209,4,78.74
3230,102,1,83.05
3230,344,1,454.19
3230,40,1,95.78
3231,93,1,36.61
3232,267,1,490.85
3232,406,2,287.84
3232,162,5,46.64
3232,30,5,493.73
3233,336,5,189.44
3233,396,5,254.23
3233,299,2,147.13
3233,434,2,584.08
3234,475,5,25.4
3234,240,4,343.76
3234,13,2,72.85
3234,1,5,233.19
3234,368,4,39.2
3235,64,4,555.24
3235,319,5,21.4
3235,143,3,22.49
3235,112,2,70.53
3236,305,2,142.58
3236,17,2,241.96
3236,75,3,73.84
3236,76,2,59.47
3237,51,4,415.42
3237,433,3,44.31
3237,301,4,13.33
3237,319,4,21.4
3237,145,2,163.42
3238,166,4,31.99
3239,88,5,36.55
3239,184,1,145.87
3239,53,1,163.74
3240,202,4,319.37
3240,484,3,27.72
3240,162,2,46.64
3241,146,1,19.21
3242,85,2,130.66
3242,444,1,18.61
3242,465,5,144.82
3243,304,2,168.36
3243,275,1,142.48
3243,420,5,35.24
3244,313,1,49.55
3244,303,5,340.7
3244,235,2,42.7
3244,29,3,150.08
3245,100,3,62.77
3245,263,3,467.03
3246,263,1,467.03
3246,274,3,17.52
3246,44,2,871.61
3246,105,4,10.48
3247,130,5,103.7
3248,78,4,93.8
3248,106,2,25.52
3248,135,2,38.35
3249,411,1,112.01
