ProductID,StockQuantity,SnapshotDate
258,174,2024-04-25
259,117,2024-04-25
260,91,2024-04-25
261,144,2024-04-25
262,200,2024-04-25
263,63,2024-04-25
264,163,2024-04-25
265,152,2024-04-25
266,78,2024-04-25
267,94,2024-04-25
268,90,2024-04-25
269,101,2024-04-25
270,94,2024-04-25
271,80,2024-04-25
272,50,2024-04-25
273,181,2024-04-25
274,103,2024-04-25
275,100,2024-04-25
276,112,2024-04-25
277,50,2024-04-25
278,94,2024-04-25
279,153,2024-04-25
280,176,2024-04-25
281,140,2024-04-25
282,163,2024-04-25
283,85,2024-04-25
284,152,2024-04-25
285,100,2024-04-25
286,97,2024-04-25
287,91,2024-04-25
288,95,2024-04-25
289,142,2024-04-25
290,65,2024-04-25
291,133,2024-04-25
292,179,2024-04-25
293,136,2024-04-25
294,156,2024-04-25
295,98,2024-04-25
296,80,2024-04-25
297,115,2024-04-25
298,110,2024-04-25
299,185,2024-04-25
300,59,2024-04-25
301,149,2024-04-25
302,176,2024-04-25
303,91,2024-04-25
304,146,2024-04-25
305,185,2024-04-25
306,133,2024-04-25
307,157,2024-04-25
308,130,2024-04-25
309,58,2024-04-25
310,109,2024-04-25
311,185,2024-04-25
312,124,2024-04-25
313,204,2024-04-25
314,109,2024-04-25
315,84,2024-04-25
316,143,2024-04-25
317,143,2024-04-25
318,150,2024-04-25
319,63,2024-04-25
320,110,2024-04-25
321,160,2024-04-25
322,141,2024-04-25
323,60,2024-04-25
324,59,2024-04-25
325,100,2024-04-25
326,174,2024-04-25
327,140,2024-04-25
328,120,2024-04-25
329,110,2024-04-25
330,135,2024-04-25
331,124,2024-04-25
332,198,2024-04-25
333,147,2024-04-25
334,64,2024-04-25
335,146,2024-04-25
336,156,2024-04-25
337,144,2024-04-25
338,83,2024-04-25
339,110,2024-04-25
340,95,2024-04-25
341,112,2024-04-25
342,161,2024-04-25
343,81,2024-04-25
344,166,2024-04-25
345,152,2024-04-25
346,162,2024-04-25
347,138,2024-04-25
348,106,2024-04-25
349,58,2024-04-25
350,50,2024-04-25
351,106,2024-04-25
352,73,2024-04-25
353,55,2024-04-25
354,120,2024-04-25
355,126,2024-04-25
356,145,2024-04-25
357,165,2024-04-25
358,94,2024-04-25
359,146,2024-04-25
360,53,2024-04-25
361,140,2024-04-25
362,83,2024-04-25
363,99,2024-04-25
364,116,2024-04-25
365,138,2024-04-25
366,100,2024-04-25
367,104,2024-04-25
368,120,2024-04-25
369,92,2024-04-25
370,151,2024-04-25
371,52,2024-04-25
372,141,2024-04-25
373,179,2024-04-25
374,93,2024-04-25
375,130,2024-04-25
376,130,2024-04-25
377,189,2024-04-25
378,83,2024-04-25
379,146,2024-04-25
380,87,2024-04-25
381,113,2024-04-25
382,55,2024-04-25
383,95,2024-04-25
384,80,2024-04-25
385,186,2024-04-25
386,126,2024-04-25
387,145,2024-04-25
388,100,2024-04-25
389,170,2024-04-25
390,140,2024-04-25
391,204,2024-04-25
392,90,2024-04-25
393,121,2024-04-25
394,60,2024-04-25
395,141,2024-04-25
396,100,2024-04-25
397,112,2024-04-25
398,185,2024-04-25
399,183,2024-04-25
400,79,2024-04-25
401,51,2024-04-25
402,96,2024-04-25
403,131,2024-04-25
404,121,2024-04-25
405,141,2024-04-25
406,139,2024-04-25
407,128,2024-04-25
408,75,2024-04-25
409,111,2024-04-25
410,150,2024-04-25
411,193,2024-04-25
412,103,2024-04-25
413,147,2024-04-25
414,179,2024-04-25
415,115,2024-04-25
416,208,2024-04-25
417,110,2024-04-25
418,51,2024-04-25
419,140,2024-04-25
420,55,2024-04-25
421,107,2024-04-25
422,159,2024-04-25
423,128,2024-04-25
424,128,2024-04-25
425,117,2024-04-25
426,89,2024-04-25
427,100,2024-04-25
428,123,2024-04-25
429,106,2024-04-25
430,59,2024-04-25
431,168,2024-04-25
432,156,2024-04-25
433,90,2024-04-25
434,173,2024-04-25
435,140,2024-04-25
436,157,2024-04-25
437,131,2024-04-25
438,129,2024-04-25
439,78,2024-04-25
440,140,2024-04-25
441,65,2024-04-25
442,127,2024-04-25
443,140,2024-04-25
444,147,2024-04-25
445,116,2024-04-25
446,115,2024-04-25
447,175,2024-04-25
448,62,2024-04-25
449,182,2024-04-25
450,129,2024-04-25
451,176,2024-04-25
452,154,2024-04-25
453,101,2024-04-25
454,120,2024-04-25
455,63,2024-04-25
456,114,2024-04-25
457,163,2024-04-25
458,108,2024-04-25
459,101,2024-04-25
460,192,2024-04-25
461,198,2024-04-25
462,110,2024-04-25
463,130,2024-04-25
464,54,2024-04-25
465,100,2024-04-25
466,148,2024-04-25
467,62,2024-04-25
468,137,2024-04-25
469,179,2024-04-25
470,160,2024-04-25
471,123,2024-04-25
472,84,2024-04-25
473,85,2024-04-25
474,120,2024-04-25
475,54,2024-04-25
476,175,2024-04-25
477,110,2024-04-25
478,130,2024-04-25
479,50,2024-04-25
480,144,2024-04-25
481,147,2024-04-25
482,80,2024-04-25
483,120,2024-04-25
484,172,2024-04-25
485,183,2024-04-25
486,140,2024-04-25
487,80,2024-04-25
488,122,2024-04-25
489,164,2024-04-25
490,138,2024-04-25
491,87,2024-04-25
492,110,2024-04-25
493,179,2024-04-25
494,193,2024-04-25
495,192,2024-04-25
496,112,2024-04-25
497,192,2024-04-25
498,116,2024-04-25
499,198,2024-04-25
500,140,2024-04-25
1,189,2024-04-18
2,63,2024-04-18
3,80,2024-04-18
4,129,2024-04-18
5,166,2024-04-18
6,156,2024-04-18
7,140,2024-04-18
8,88,2024-04-18
9,136,2024-04-18
10,185,2024-04-18
11,175,2024-04-18
12,60,2024-04-18
13,130,2024-04-18
14,117,2024-04-18
15,83,2024-04-18
16,75,2024-04-18
17,143,2024-04-18
18,90,2024-04-18
19,134,2024-04-18
20,58,2024-04-18
21,88,2024-04-18
22,174,2024-04-18
23,213,2024-04-18
24,173,2024-04-18
25,130,2024-04-18
26,110,2024-04-18
27,130,2024-04-18
28,113,2024-04-18
29,130,2024-04-18
30,122,2024-04-18
31,93,2024-04-18
32,142,2024-04-18
33,109,2024-04-18
34,128,2024-04-18
35,110,2024-04-18
36,140,2024-04-18
37,160,2024-04-18
38,114,2024-04-18
39,61,2024-04-18
40,168,2024-04-18
41,127,2024-04-18
42,138,2024-04-18
43,142,2024-04-18
44,58,2024-04-18
45,100,2024-04-18
46,152,2024-04-18
47,131,2024-04-18
48,143,2024-04-18
49,222,2024-04-18
50,99,2024-04-18
51,75,2024-04-18
52,192,2024-04-18
53,51,2024-04-18
54,106,2024-04-18
55,141,2024-04-18
56,117,2024-04-18
57,177,2024-04-18
58,149,2024-04-18
59,52,2024-04-18
60,140,2024-04-18
61,95,2024-04-18
62,132,2024-04-18
63,97,2024-04-18
64,140,2024-04-18
65,130,2024-04-18
66,177,2024-04-18
67,181,2024-04-18
68,99,2024-04-18
69,100,2024-04-18
70,100,2024-04-18
71,69,2024-04-18
72,100,2024-04-18
73,121,2024-04-18
74,172,2024-04-18
75,66,2024-04-18
76,80,2024-04-18
77,163,2024-04-18
78,175,2024-04-18
79,141,2024-04-18
80,54,2024-04-18
81,127,2024-04-18
82,60,2024-04-18
83,69,2024-04-18
84,129,2024-04-18
85,56,2024-04-18
86,62,2024-04-18
87,170,2024-04-18
88,111,2024-04-18
89,64,2024-04-18
90,152,2024-04-18
91,141,2024-04-18
92,153,2024-04-18
93,77,2024-04-18
94,120,2024-04-18
95,127,2024-04-18
96,54,2024-04-18
97,84,2024-04-18
98,100,2024-04-18
99,197,2024-04-18
100,90,2024-04-18
101,133,2024-04-18
102,158,2024-04-18
103,121,2024-04-18
104,172,2024-04-18
105,150,2024-04-18
106,154,2024-04-18
107,82,2024-04-18
108,113,2024-04-18
109,60,2024-04-18
110,213,2024-04-18
111,168,2024-04-18
112,186,2024-04-18
113,55,2024-04-18
114,166,2024-04-18
115,81,2024-04-18
116,184,2024-04-18
117,72,2024-04-18
118,173,2024-04-18
119,64,2024-04-18
120,115,2024-04-18
121,147,2024-04-18
122,79,2024-04-18
123,116,2024-04-18
124,112,2024-04-18
125,109,2024-04-18
126,124,2024-04-18
127,157,2024-04-18
128,124,2024-04-18
129,146,2024-04-18
130,94,2024-04-18
131,134,2024-04-18
132,147,2024-04-18
133,167,2024-04-18
134,107,2024-04-18
135,165,2024-04-18
136,61,2024-04-18
137,189,2024-04-18
138,88,2024-04-18
139,120,2024-04-18
140,178,2024-04-18
141,170,2024-04-18
142,54,2024-04-18
143,132,2024-04-18
144,168,2024-04-18
145,133,2024-04-18
146,63,2024-04-18
147,140,2024-04-18
148,132,2024-04-18
149,160,2024-04-18
150,130,2024-04-18
151,143,2024-04-18
152,110,2024-04-18
153,136,2024-04-18
154,196,2024-04-18
155,204,2024-04-18
156,192,2024-04-18
157,144,2024-04-18
158,93,2024-04-18
159,83,2024-04-18
160,100,2024-04-18
161,100,2024-04-18
162,151,2024-04-18
163,93,2024-04-18
164,140,2024-04-18
165,177,2024-04-18
166,205,2024-04-18
167,100,2024-04-18
168,141,2024-04-18
169,113,2024-04-18
170,130,2024-04-18
171,163,2024-04-18
172,131,2024-04-18
173,130,2024-04-18
174,159,2024-04-18
175,141,2024-04-18
176,93,2024-04-18
177,101,2024-04-18
178,86,2024-04-18
179,104,2024-04-18
180,138,2024-04-18
181,140,2024-04-18
182,65,2024-04-18
183,70,2024-04-18
184,132,2024-04-18
185,58,2024-04-18
186,105,2024-04-18
187,141,2024-04-18
188,71,2024-04-18
189,101,2024-04-18
190,106,2024-04-18
191,148,2024-04-18
192,140,2024-04-18
193,175,2024-04-18
194,52,2024-04-18
195,131,2024-04-18
196,129,2024-04-18
197,201,2024-04-18
198,132,2024-04-18
199,147,2024-04-18
200,160,2024-04-18
201,100,2024-04-18
202,85,2024-04-18
203,90,2024-04-18
204,73,2024-04-18
205,107,2024-04-18
206,143,2024-04-18
207,189,2024-04-18
208,197,2024-04-18
209,109,2024-04-18
210,186,2024-04-18
211,73,2024-04-18
212,101,2024-04-18
213,140,2024-04-18
214,114,2024-04-18
215,150,2024-04-18
216,191,2024-04-18
217,118,2024-04-18
218,119,2024-04-18
219,198,2024-04-18
220,60,2024-04-18
221,160,2024-04-18
222,87,2024-04-18
223,84,2024-04-18
224,91,2024-04-18
225,91,2024-04-18
226,104,2024-04-18
227,56,2024-04-18
228,207,2024-04-18
229,61,2024-04-18
230,120,2024-04-18
231,106,2024-04-18
232,80,2024-04-18
233,134,2024-04-18
234,99,2024-04-18
235,86,2024-04-18
236,160,2024-04-18
237,89,2024-04-18
238,175,2024-04-18
239,166,2024-04-18
240,124,2024-04-18
241,140,2024-04-18
242,202,2024-04-18
243,169,2024-04-18
244,84,2024-04-18
245,125,2024-04-18
246,161,2024-04-18
247,192,2024-04-18
248,176,2024-04-18
249,144,2024-04-18
250,111,2024-04-18
251,141,2024-04-18
252,162,2024-04-18
253,92,2024-04-18
254,154,2024-04-18
255,81,2024-04-18
256,132,2024-04-18
257,140,2024-04-18
258,174,2024-04-18
259,117,2024-04-18
260,91,2024-04-18
261,144,2024-04-18
262,200,2024-04-18
263,63,2024-04-18
264,163,2024-04-18
265,152,2024-04-18
266,78,2024-04-18
267,94,2024-04-18
268,90,2024-04-18
269,101,2024-04-18
270,94,2024-04-18
271,80,2024-04-18
272,50,2024-04-18
273,181,2024-04-18
274,103,2024-04-18
275,100,2024-04-18
276,112,2024-04-18
277,50,2024-04-18
278,94,2024-04-18
279,153,2024-04-18
280,176,2024-04-18
281,140,2024-04-18
282,163,2024-04-18
283,85,2024-04-18
284,152,2024-04-18
285,100,2024-04-18
286,97,2024-04-18
287,91,2024-04-18
288,95,2024-04-18
289,142,2024-04-18
290,65,2024-04-18
291,133,2024-04-18
292,179,2024-04-18
293,136,2024-04-18
294,156,2024-04-18
295,98,2024-04-18
296,80,2024-04-18
297,115,2024-04-18
298,110,2024-04-18
299,185,2024-04-18
300,59,2024-04-18
301,149,2024-04-18
302,176,2024-04-18
303,91,2024-04-18
304,146,2024-04-18
305,185,2024-04-18
306,133,2024-04-18
307,157,2024-04-18
308,130,2024-04-18
309,58,2024-04-18
310,109,2024-04-18
311,185,2024-04-18
312,124,2024-04-18
313,204,2024-04-18
314,109,2024-04-18
315,84,2024-04-18
316,143,2024-04-18
317,143,2024-04-18
318,150,2024-04-18
319,63,2024-04-18
320,110,2024-04-18
321,160,2024-04-18
322,141,2024-04-18
323,60,2024-04-18
324,59,2024-04-18
325,100,2024-04-18
326,174,2024-04-18
327,140,2024-04-18
328,120,2024-04-18
329,110,2024-04-18
330,135,2024-04-18
331,124,2024-04-18
332,198,2024-04-18
333,147,2024-04-18
334,64,2024-04-18
335,146,2024-04-18
336,156,2024-04-18
337,144,2024-04-18
338,83,2024-04-18
339,110,2024-04-18
340,95,2024-04-18
341,112,2024-04-18
342,161,2024-04-18
343,81,2024-04-18
344,166,2024-04-18
345,152,2024-04-18
346,162,2024-04-18
347,138,2024-04-18
348,106,2024-04-18
349,58,2024-04-18
350,50,2024-04-18
351,106,2024-04-18
352,73,2024-04-18
353,55,2024-04-18
354,120,2024-04-18
355,126,2024-04-18
356,145,2024-04-18
357,165,2024-04-18
358,94,2024-04-18
359,146,2024-04-18
360,53,2024-04-18
361,140,2024-04-18
362,83,2024-04-18
363,99,2024-04-18
364,116,2024-04-18
365,138,2024-04-18
366,100,2024-04-18
367,104,2024-04-18
368,120,2024-04-18
369,92,2024-04-18
370,151,2024-04-18
371,52,2024-04-18
372,141,2024-04-18
373,179,2024-04-18
374,93,2024-04-18
375,130,2024-04-18
376,130,2024-04-18
377,189,2024-04-18
378,83,2024-04-18
379,146,2024-04-18
380,87,2024-04-18
381,113,2024-04-18
382,55,2024-04-18
383,95,2024-04-18
384,80,2024-04-18
385,186,2024-04-18
386,126,2024-04-18
387,145,2024-04-18
388,100,2024-04-18
389,170,2024-04-18
390,140,2024-04-18
391,204,2024-04-18
392,90,2024-04-18
393,121,2024-04-18
394,60,2024-04-18
395,141,2024-04-18
396,100,2024-04-18
397,112,2024-04-18
398,185,2024-04-18
399,183,2024-04-18
400,79,2024-04-18
401,51,2024-04-18
402,96,2024-04-18
403,131,2024-04-18
404,121,2024-04-18
405,141,2024-04-18
406,139,2024-04-18
407,128,2024-04-18
408,75,2024-04-18
409,111,2024-04-18
410,150,2024-04-18
411,193,2024-04-18
412,103,2024-04-18
413,147,2024-04-18
414,179,2024-04-18
415,115,2024-04-18
416,208,2024-04-18
417,110,2024-04-18
418,51,2024-04-18
419,140,2024-04-18
420,55,2024-04-18
421,107,2024-04-18
422,159,2024-04-18
423,128,2024-04-18
424,128,2024-04-18
425,117,2024-04-18
426,89,2024-04-18
427,100,2024-04-18
428,123,2024-04-18
429,106,2024-04-18
430,59,2024-04-18
431,168,2024-04-18
432,156,2024-04-18
433,90,2024-04-18
434,173,2024-04-18
435,140,2024-04-18
436,157,2024-04-18
437,131,2024-04-18
438,129,2024-04-18
439,78,2024-04-18
440,140,2024-04-18
441,65,2024-04-18
442,127,2024-04-18
443,140,2024-04-18
444,147,2024-04-18
445,116,2024-04-18
446,115,2024-04-18
447,175,2024-04-18
448,62,2024-04-18
449,182,2024-04-18
450,129,2024-04-18
451,176,2024-04-18
452,154,2024-04-18
453,101,2024-04-18
454,120,2024-04-18
455,63,2024-04-18
456,114,2024-04-18
457,163,2024-04-18
458,108,2024-04-18
459,101,2024-04-18
460,192,2024-04-18
461,198,2024-04-18
462,110,2024-04-18
463,130,2024-04-18
464,54,2024-04-18
465,100,2024-04-18
466,148,2024-04-18
467,62,2024-04-18
468,137,2024-04-18
469,179,2024-04-18
470,160,2024-04-18
471,123,2024-04-18
472,84,2024-04-18
473,85,2024-04-18
474,120,2024-04-18
475,54,2024-04-18
476,175,2024-04-18
477,110,2024-04-18
478,130,2024-04-18
479,50,2024-04-18
480,144,2024-04-18
481,147,2024-04-18
482,80,2024-04-18
483,120,2024-04-18
484,172,2024-04-18
485,183,2024-04-18
486,140,2024-04-18
487,80,2024-04-18
488,122,2024-04-18
489,164,2024-04-18
490,138,2024-04-18
491,87,2024-04-18
492,110,2024-04-18
493,179,2024-04-18
494,193,2024-04-18
495,192,2024-04-18
496,112,2024-04-18
497,192,2024-04-18
498,116,2024-04-18
499,198,2024-04-18
500,140,2024-04-18
1,189,2024-04-11
2,63,2024-04-11
3,80,2024-04-11
4,129,2024-04-11
5,166,2024-04-11
6,156,2024-04-11
7,140,2024-04-11
8,88,2024-04-11
9,136,2024-04-11
10,185,2024-04-11
11,175,2024-04-11
12,60,2024-04-11
13,130,2024-04-11
14,117,2024-04-11
15,83,2024-04-11
16,75,2024-04-11
17,143,2024-04-11
18,90,2024-04-11
19,134,2024-04-11
20,58,2024-04-11
21,88,2024-04-11
22,174,2024-04-11
23,213,2024-04-11
24,173,2024-04-11
25,130,2024-04-11
26,110,2024-04-11
27,130,2024-04-11
28,113,2024-04-11
29,130,2024-04-11
30,122,2024-04-11
31,93,2024-04-11
32,142,2024-04-11
33,109,2024-04-11
34,128,2024-04-11
35,110,2024-04-11
36,140,2024-04-11
37,160,2024-04-11
38,114,2024-04-11
39,61,2024-04-11
40,168,2024-04-11
41,127,2024-04-11
42,138,2024-04-11
43,142,2024-04-11
44,58,2024-04-11
45,100,2024-04-11
46,152,2024-04-11
47,131,2024-04-11
48,143,2024-04-11
49,222,2024-04-11
50,99,2024-04-11
51,75,2024-04-11
52,192,2024-04-11
53,51,2024-04-11
54,106,2024-04-11
55,141,2024-04-11
56,117,2024-04-11
57,177,2024-04-11
58,149,2024-04-11
59,52,2024-04-11
60,140,2024-04-11
61,95,2024-04-11
62,132,2024-04-11
63,97,2024-04-11
64,140,2024-04-11
65,130,2024-04-11
66,177,2024-04-11
67,181,2024-04-11
68,99,2024-04-11
69,100,2024-04-11
70,100,2024-04-11
71,69,2024-04-11
72,100,2024-04-11
73,121,2024-04-11
74,172,2024-04-11
75,66,2024-04-11
76,80,2024-04-11
77,163,2024-04-11
78,175,2024-04-11
79,141,2024-04-11
80,54,2024-04-11
81,127,2024-04-11
82,60,2024-04-11
83,69,2024-04-11
84,129,2024-04-11
85,56,2024-04-11
86,62,2024-04-11
87,170,2024-04-11
88,111,2024-04-11
89,64,2024-04-11
90,152,2024-04-11
91,141,2024-04-11
92,153,2024-04-11
93,77,2024-04-11
94,120,2024-04-11
95,127,2024-04-11
96,54,2024-04-11
97,84,2024-04-11
98,100,2024-04-11
99,197,2024-04-11
100,90,2024-04-11
101,133,2024-04-11
102,158,2024-04-11
103,121,2024-04-11
104,172,2024-04-11
105,150,2024-04-11
106,154,2024-04-11
107,82,2024-04-11
108,113,2024-04-11
109,60,2024-04-11
110,213,2024-04-11
111,168,2024-04-11
112,186,2024-04-11
113,55,2024-04-11
114,166,2024-04-11
115,81,2024-04-11
116,184,2024-04-11
117,72,2024-04-11
118,173,2024-04-11
119,64,2024-04-11
120,115,2024-04-11
121,147,2024-04-11
122,79,2024-04-11
123,116,2024-04-11
124,112,2024-04-11
125,109,2024-04-11
126,124,2024-04-11
127,157,2024-04-11
128,124,2024-04-11
129,146,2024-04-11
130,94,2024-04-11
131,134,2024-04-11
132,147,2024-04-11
133,167,2024-04-11
134,107,2024-04-11
135,165,2024-04-11
136,61,2024-04-11
137,189,2024-04-11
138,88,2024-04-11
139,120,2024-04-11
140,178,2024-04-11
141,170,2024-04-11
142,54,2024-04-11
143,132,2024-04-11
144,168,2024-04-11
145,133,2024-04-11
146,63,2024-04-11
147,140,2024-04-11
148,132,2024-04-11
149,160,2024-04-11
150,130,2024-04-11
151,143,2024-04-11
152,110,2024-04-11
153,136,2024-04-11
154,196,2024-04-11
155,204,2024-04-11
156,192,2024-04-11
157,144,2024-04-11
158,93,2024-04-11
159,83,2024-04-11
160,100,2024-04-11
161,100,2024-04-11
162,151,2024-04-11
163,93,2024-04-11
164,140,2024-04-11
165,177,2024-04-11
166,205,2024-04-11
167,100,2024-04-11
168,141,2024-04-11
169,113,2024-04-11
170,130,2024-04-11
171,163,2024-04-11
172,131,2024-04-11
173,130,2024-04-11
174,159,2024-04-11
175,141,2024-04-11
176,93,2024-04-11
177,101,2024-04-11
178,86,2024-04-11
179,104,2024-04-11
180,138,2024-04-11
181,140,2024-04-11
182,65,2024-04-11
183,70,2024-04-11
184,132,2024-04-11
185,58,2024-04-11
186,105,2024-04-11
187,141,2024-04-11
188,71,2024-04-11
189,101,2024-04-11
190,106,2024-04-11
191,148,2024-04-11
192,140,2024-04-11
193,175,2024-04-11
194,52,2024-04-11
195,131,2024-04-11
196,129,2024-04-11
197,201,2024-04-11
198,132,2024-04-11
199,147,2024-04-11
200,160,2024-04-11
201,100,2024-04-11
202,85,2024-04-11
203,90,2024-04-11
204,73,2024-04-11
205,107,2024-04-11
206,143,2024-04-11
207,189,2024-04-11
208,197,2024-04-11
209,109,2024-04-11
210,186,2024-04-11
211,73,2024-04-11
212,101,2024-04-11
213,140,2024-04-11
214,114,2024-04-11
215,150,2024-04-11
216,191,2024-04-11
217,118,2024-04-11
218,119,2024-04-11
219,198,2024-04-11
220,60,2024-04-11
221,160,2024-04-11
222,87,2024-04-11
223,84,2024-04-11
224,91,2024-04-11
225,91,2024-04-11
226,104,2024-04-11
227,56,2024-04-11
228,207,2024-04-11
229,61,2024-04-11
230,120,2024-04-11
231,106,2024-04-11
232,80,2024-04-11
233,134,2024-04-11
234,99,2024-04-11
235,86,2024-04-11
236,160,2024-04-11
237,89,2024-04-11
238,175,2024-04-11
239,166,2024-04-11
240,124,2024-04-11
241,140,2024-04-11
242,202,2024-04-11
243,169,2024-04-11
244,84,2024-04-11
245,125,2024-04-11
246,161,2024-04-11
247,192,2024-04-11
248,176,2024-04-11
249,144,2024-04-11
250,111,2024-04-11
251,141,2024-04-11
252,162,2024-04-11
253,92,2024-04-11
254,154,2024-04-11
255,81,2024-04-11
256,132,2024-04-11
257,140,2024-04-11
258,174,2024-04-11
259,117,2024-04-11
260,91,2024-04-11
261,144,2024-04-11
262,200,2024-04-11
263,63,2024-04-11
264,163,2024-04-11
265,152,2024-04-11
266,78,2024-04-11
267,94,2024-04-11
268,90,2024-04-11
269,101,2024-04-11
270,94,2024-04-11
271,80,2024-04-11
272,50,2024-04-11
273,181,2024-04-11
274,103,2024-04-11
275,100,2024-04-11
276,112,2024-04-11
277,50,2024-04-11
278,94,2024-04-11
279,153,2024-04-11
280,176,2024-04-11
281,140,2024-04-11
282,163,2024-04-11
283,85,2024-04-11
284,152,2024-04-11
285,100,2024-04-11
286,97,2024-04-11
287,91,2024-04-11
288,95,2024-04-11
289,142,2024-04-11
290,65,2024-04-11
291,133,2024-04-11
292,179,2024-04-11
293,136,2024-04-11
294,156,2024-04-11
295,98,2024-04-11
296,80,2024-04-11
297,115,2024-04-11
298,110,2024-04-11
299,185,2024-04-11
300,59,2024-04-11
301,149,2024-04-11
302,176,2024-04-11
303,91,2024-04-11
304,146,2024-04-11
305,185,2024-04-11
306,133,2024-04-11
307,157,2024-04-11
308,130,2024-04-11
309,58,2024-04-11
310,109,2024-04-11
311,185,2024-04-11
312,124,2024-04-11
313,204,2024-04-11
314,109,2024-04-11
315,84,2024-04-11
316,143,2024-04-11
317,143,2024-04-11
318,150,2024-04-11
319,63,2024-04-11
320,110,2024-04-11
321,160,2024-04-11
322,141,2024-04-11
323,60,2024-04-11
324,59,2024-04-11
325,100,2024-04-11
326,174,2024-04-11
327,140,2024-04-11
328,120,2024-04-11
329,110,2024-04-11
330,135,2024-04-11
331,124,2024-04-11
332,198,2024-04-11
333,147,2024-04-11
334,64,2024-04-11
335,146,2024-04-11
336,156,2024-04-11
337,144,2024-04-11
338,83,2024-04-11
339,110,2024-04-11
340,95,2024-04-11
341,112,2024-04-11
342,161,2024-04-11
343,81,2024-04-11
344,166,2024-04-11
345,152,2024-04-11
346,162,2024-04-11
347,138,2024-04-11
348,106,2024-04-11
349,58,2024-04-11
350,50,2024-04-11
351,106,2024-04-11
352,73,2024-04-11
353,55,2024-04-11
354,120,2024-04-11
355,126,2024-04-11
356,145,2024-04-11
357,165,2024-04-11
358,94,2024-04-11
359,146,2024-04-11
360,53,2024-04-11
361,140,2024-04-11
362,83,2024-04-11
363,99,2024-04-11
364,116,2024-04-11
365,138,2024-04-11
366,100,2024-04-11
367,104,2024-04-11
368,120,2024-04-11
369,92,2024-04-11
370,151,2024-04-11
371,52,2024-04-11
372,141,2024-04-11
373,179,2024-04-11
374,93,2024-04-11
375,130,2024-04-11
376,130,2024-04-11
377,189,2024-04-11
378,83,2024-04-11
379,146,2024-04-11
380,87,2024-04-11
381,113,2024-04-11
382,55,2024-04-11
383,95,2024-04-11
384,80,2024-04-11
385,186,2024-04-11
386,126,2024-04-11
387,145,2024-04-11
388,100,2024-04-11
389,170,2024-04-11
390,140,2024-04-11
391,204,2024-04-11
392,90,2024-04-11
393,121,2024-04-11
394,60,2024-04-11
395,141,2024-04-11
396,100,2024-04-11
397,112,2024-04-11
398,185,2024-04-11
399,183,2024-04-11
400,79,2024-04-11
401,51,2024-04-11
402,96,2024-04-11
403,131,2024-04-11
404,121,2024-04-11
405,141,2024-04-11
406,139,2024-04-11
407,128,2024-04-11
408,75,2024-04-11
409,111,2024-04-11
410,150,2024-04-11
411,193,2024-04-11
412,103,2024-04-11
413,147,2024-04-11
414,179,2024-04-11
415,115,2024-04-11
416,208,2024-04-11
417,110,2024-04-11
418,51,2024-04-11
419,140,2024-04-11
420,55,2024-04-11
421,107,2024-04-11
422,159,2024-04-11
423,128,2024-04-11
424,128,2024-04-11
425,117,2024-04-11
426,89,2024-04-11
427,100,2024-04-11
428,123,2024-04-11
429,106,2024-04-11
430,59,2024-04-11
431,168,2024-04-11
432,156,2024-04-11
433,90,2024-04-11
434,173,2024-04-11
435,140,2024-04-11
436,157,2024-04-11
437,131,2024-04-11
438,129,2024-04-11
439,78,2024-04-11
440,140,2024-04-11
441,65,2024-04-11
442,127,2024-04-11
443,140,2024-04-11
444,147,2024-04-11
445,116,2024-04-11
446,115,2024-04-11
447,175,2024-04-11
448,62,2024-04-11
449,182,2024-04-11
450,129,2024-04-11
451,176,2024-04-11
452,154,2024-04-11
453,101,2024-04-11
454,120,2024-04-11
455,63,2024-04-11
456,114,2024-04-11
457,163,2024-04-11
458,108,2024-04-11
459,101,2024-04-11
460,192,2024-04-11
461,198,2024-04-11
462,110,2024-04-11
463,130,2024-04-11
464,54,2024-04-11
465,100,2024-04-11
466,148,2024-04-11
467,62,2024-04-11
468,137,2024-04-11
469,179,2024-04-11
470,160,2024-04-11
471,123,2024-04-11
472,84,2024-04-11
473,85,2024-04-11
474,120,2024-04-11
475,54,2024-04-11
476,175,2024-04-11
477,110,2024-04-11
478,130,2024-04-11
479,50,2024-04-11
480,144,2024-04-11
481,147,2024-04-11
482,80,2024-04-11
483,120,2024-04-11
484,172,2024-04-11
485,183,2024-04-11
486,140,2024-04-11
487,80,2024-04-11
488,122,2024-04-11
489,164,2024-04-11
490,138,2024-04-11
491,87,2024-04-11
492,110,2024-04-11
493,179,2024-04-11
494,193,2024-04-11
495,192,2024-04-11
496,112,2024-04-11
497,192,2024-04-11
498,116,2024-04-11
499,198,2024-04-11
500,140,2024-04-11
1,189,2024-04-04
2,63,2024-04-04
3,80,2024-04-04
4,129,2024-04-04
5,166,2024-04-04
6,156,2024-04-04
7,140,2024-04-04
8,88,2024-04-04
9,136,2024-04-04
10,185,2024-04-04
11,175,2024-04-04
12,60,2024-04-04
13,130,2024-04-04
14,117,2024-04-04
15,83,2024-04-04
16,75,2024-04-04
17,143,2024-04-04
18,90,2024-04-04
19,134,2024-04-04
20,58,2024-04-04
21,88,2024-04-04
22,174,2024-04-04
23,213,2024-04-04
24,173,2024-04-04
25,130,2024-04-04
26,110,2024-04-04
27,130,2024-04-04
