ProductID,TransactionType,Quantity,TransactionDate
425,Sale,-2,2024-04-20
197,Sale,-1,2024-04-20
237,Sale,-1,2024-04-20
249,Sale,-3,2024-04-20
248,Sale,-3,2024-04-20
423,Sale,-4,2024-04-20
304,Sale,-3,2024-04-20
394,Sale,-4,2024-04-20
173,Sale,-4,2024-04-20
394,Sale,-4,2024-04-20
39,Sale,-1,2024-04-20
402,Sale,-5,2024-04-20
449,Sale,-4,2024-04-20
209,Sale,-4,2024-04-20
199,Sale,-5,2024-04-20
285,Sale,-2,2024-04-20
479,Sale,-4,2024-04-20
328,Sale,-5,2024-04-21
325,Sale,-4,2024-04-21
107,Sale,-5,2024-04-21
31,Sale,-4,2024-04-21
468,Sale,-5,2024-04-21
227,Sale,-5,2024-04-21
108,Sale,-1,2024-04-21
383,Sale,-4,2024-04-21
481,Sale,-1,2024-04-21
457,Sale,-5,2024-04-21
295,Sale,-2,2024-04-21
133,Sale,-3,2024-04-21
285,Sale,-2,2024-04-21
43,Sale,-4,2024-04-21
86,Sale,-2,2024-04-21
95,Sale,-4,2024-04-21
256,Sale,-5,2024-04-21
430,Sale,-2,2024-04-21
167,Sale,-3,2024-04-21
496,Sale,-3,2024-04-21
245,Sale,-1,2024-04-21
242,Sale,-3,2024-04-21
267,Sale,-5,2024-04-21
207,Sale,-5,2024-04-21
377,Sale,-1,2024-04-21
135,Sale,-5,2024-04-21
187,Sale,-1,2024-04-21
444,Sale,-3,2024-04-21
323,Sale,-1,2024-04-21
324,Sale,-5,2024-04-21
42,Sale,-4,2024-04-22
113,Sale,-2,2024-04-22
292,Sale,-3,2024-04-22
102,Sale,-3,2024-04-22
76,Sale,-3,2024-04-22
360,Sale,-4,2024-04-22
288,Sale,-2,2024-04-22
445,Sale,-5,2024-04-22
31,Sale,-4,2024-04-22
93,Sale,-3,2024-04-22
11,Sale,-1,2024-04-22
478,Sale,-5,2024-04-22
279,Sale,-1,2024-04-22
405,Sale,-1,2024-04-22
402,Sale,-3,2024-04-22
224,Sale,-3,2024-04-22
195,Sale,-3,2024-04-22
111,Sale,-4,2024-04-22
20,Sale,-3,2024-04-22
72,Sale,-3,2024-04-22
255,Sale,-5,2024-04-22
12,Sale,-2,2024-04-22
209,Sale,-3,2024-04-22
316,Sale,-2,2024-04-22
289,Sale,-2,2024-04-22
185,Sale,-3,2024-04-22
34,Sale,-4,2024-04-22
114,Sale,-5,2024-04-22
371,Sale,-2,2024-04-22
350,Sale,-2,2024-04-22
108,Sale,-1,2024-04-22
486,Sale,-2,2024-04-22
87,Sale,-1,2024-04-22
479,Sale,-5,2024-04-22
42,Sale,-5,2024-04-22
229,Sale,-3,2024-04-22
222,Sale,-5,2024-04-22
129,Sale,-4,2024-04-22
12,Sale,-4,2024-04-22
447,Sale,-4,2024-04-22
87,Sale,-1,2024-04-22
132,Sale,-5,2024-04-22
465,Sale,-2,2024-04-22
297,Sale,-1,2024-04-22
182,Sale,-4,2024-04-23
21,Sale,-1,2024-04-23
379,Sale,-3,2024-04-23
173,Sale,-3,2024-04-23
198,Sale,-2,2024-04-23
458,Sale,-2,2024-04-23
249,Sale,-3,2024-04-23
460,Sale,-2,2024-04-23
260,Sale,-2,2024-04-23
94,Sale,-3,2024-04-23
242,Sale,-3,2024-04-23
83,Sale,-1,2024-04-23
199,Sale,-5,2024-04-23
236,Sale,-4,2024-04-23
309,Sale,-2,2024-04-23
478,Sale,-4,2024-04-23
331,Sale,-3,2024-04-23
47,Sale,-1,2024-04-23
137,Sale,-5,2024-04-23
143,Sale,-4,2024-04-23
253,Sale,-2,2024-04-23
341,Sale,-5,2024-04-23
366,Sale,-4,2024-04-23
338,Sale,-3,2024-04-23
208,Sale,-2,2024-04-23
263,Sale,-2,2024-04-24
389,Sale,-3,2024-04-24
240,Sale,-4,2024-04-24
262,Sale,-1,2024-04-24
171,Sale,-5,2024-04-24
271,Sale,-1,2024-04-24
124,Sale,-5,2024-04-24
377,Sale,-1,2024-04-24
242,Sale,-4,2024-04-24
71,Sale,-4,2024-04-24
298,Sale,-3,2024-04-24
100,Sale,-5,2024-04-24
90,Sale,-1,2024-04-24
116,Sale,-3,2024-04-24
291,Sale,-4,2024-04-24
310,Sale,-5,2024-04-24
385,Sale,-4,2024-04-24
411,Sale,-5,2024-04-24
120,Sale,-3,2024-04-24
94,Sale,-2,2024-04-24
16,Sale,-3,2024-04-24
47,Sale,-2,2024-04-24
362,Sale,-5,2024-04-24
423,Sale,-1,2024-04-24
75,Sale,-4,2024-04-24
479,Sale,-5,2024-04-24
93,Sale,-2,2024-04-24
294,Sale,-1,2024-04-24
481,Sale,-3,2024-04-24
219,Sale,-4,2024-04-24
393,Sale,-1,2024-04-24
258,Sale,-4,2024-04-24
436,Sale,-3,2024-04-24
6,Sale,-5,2024-04-24
201,Sale,-3,2024-04-24
412,Sale,-1,2024-04-24
390,Sale,-5,2024-04-24
273,Sale,-4,2024-04-24
264,Sale,-2,2024-04-24
263,Sale,-1,2024-04-24
195,Sale,-4,2024-04-24
394,Sale,-5,2024-04-25
410,Sale,-2,2024-04-25
397,Sale,-1,2024-04-25
111,Sale,-3,2024-04-25
199,Sale,-4,2024-04-25
143,Sale,-3,2024-04-25
350,Sale,-5,2024-04-25
441,Sale,-2,2024-04-25
66,Sale,-2,2024-04-25
452,Sale,-3,2024-04-25
130,Sale,-1,2024-04-25
354,Sale,-3,2024-04-25
108,Sale,-2,2024-04-25
42,Sale,-3,2024-04-25
173,Sale,-4,2024-04-25
448,Sale,-5,2024-04-25
128,Sale,-5,2024-04-25
450,Sale,-3,2024-04-25
489,Sale,-4,2024-04-25
119,Sale,-5,2024-04-25
75,Sale,-5,2024-04-25
448,Sale,-2,2024-04-25
362,Sale,-4,2024-04-25
123,Sale,-3,2024-04-25
382,Sale,-5,2024-04-25
45,Sale,-2,2024-04-25
154,Sale,-2,2024-04-25
237,Sale,-3,2024-04-25
173,Sale,-5,2024-04-26
273,Sale,-4,2024-04-26
426,Sale,-3,2024-04-26
360,Sale,-3,2024-04-26
406,Sale,-2,2024-04-26
298,Sale,-5,2024-04-26
405,Sale,-5,2024-04-26
409,Sale,-3,2024-04-26
26,Sale,-1,2024-04-26
373,Sale,-3,2024-04-26
365,Sale,-5,2024-04-26
169,Sale,-2,2024-04-26
408,Sale,-1,2024-04-26
463,Sale,-3,2024-04-26
11,Sale,-1,2024-04-26
122,Sale,-1,2024-04-26
151,Sale,-5,2024-04-26
484,Sale,-3,2024-04-26
479,Sale,-5,2024-04-26
49,Sale,-3,2024-04-26
28,Sale,-3,2024-04-26
319,Sale,-2,2024-04-26
6,Sale,-1,2024-04-26
162,Sale,-2,2024-04-26
275,Sale,-5,2024-04-26
289,Sale,-3,2024-04-26
74,Sale,-3,2024-04-26
113,Sale,-4,2024-04-26
162,Sale,-1,2024-04-26
365,Sale,-4,2024-04-26
391,Sale,-2,2024-04-26
239,Sale,-4,2024-04-26
420,Sale,-1,2024-04-26
71,Sale,-5,2024-04-26
453,Sale,-2,2024-04-26
218,Sale,-4,2024-04-26
128,Sale,-3,2024-04-26
163,Sale,-5,2024-04-26
215,Sale,-2,2024-04-26
175,Sale,-4,2024-04-26
467,Sale,-2,2024-04-26
276,Sale,-4,2024-04-26
225,Sale,-4,2024-04-26
52,Sale,-2,2024-04-26
15,Sale,-4,2024-04-26
98,Sale,-2,2024-04-26
460,Sale,-3,2024-04-26
185,Sale,-1,2024-04-26
251,Sale,-3,2024-04-26
40,Sale,-2,2024-04-26
285,Sale,-5,2024-04-26
202,Sale,-4,2024-04-26
355,Sale,-4,2024-04-26
3,Sale,-3,2024-04-26
50,Sale,-2,2024-04-26
429,Sale,-4,2024-04-26
464,Sale,-4,2024-04-26
143,Sale,-2,2024-04-26
115,Sale,-5,2024-04-26
180,Sale,-3,2024-04-26
224,Sale,-1,2024-04-26
201,Sale,-2,2024-04-26
163,Sale,-3,2024-04-26
409,Sale,-5,2024-04-26
308,Sale,-1,2024-04-26
121,Sale,-3,2024-04-26
133,Sale,-1,2024-04-26
17,Sale,-3,2024-04-26
284,Sale,-1,2024-04-26
479,Sale,-3,2024-04-26
417,Sale,-3,2024-04-26
466,Sale,-3,2024-04-26
62,Sale,-1,2024-04-26
324,Sale,-4,2024-04-26
495,Sale,-1,2024-04-26
68,Sale,-2,2024-04-26
213,Sale,-4,2024-04-26
185,Sale,-3,2024-04-26
429,Sale,-2,2024-04-26
237,Sale,-4,2024-04-26
166,Sale,-3,2024-04-27
483,Sale,-4,2024-04-27
66,Sale,-3,2024-04-27
30,Sale,-5,2024-04-27
162,Sale,-5,2024-04-27
357,Sale,-3,2024-04-27
184,Sale,-4,2024-04-27
313,Sale,-4,2024-04-27
141,Sale,-2,2024-04-27
267,Sale,-1,2024-04-27
77,Sale,-4,2024-04-27
356,Sale,-5,2024-04-27
311,Sale,-2,2024-04-27
406,Sale,-2,2024-04-27
21,Sale,-1,2024-04-27
12,Sale,-4,2024-04-27
85,Sale,-5,2024-04-27
318,Sale,-2,2024-04-27
138,Sale,-1,2024-04-27
5,Sale,-4,2024-04-27
476,Sale,-1,2024-04-27
21,Sale,-5,2024-04-27
494,Sale,-3,2024-04-27
247,Sale,-2,2024-04-27
449,Sale,-2,2024-04-27
422,Sale,-2,2024-04-27
218,Sale,-3,2024-04-27
95,Sale,-5,2024-04-27
142,Sale,-3,2024-04-27
487,Sale,-5,2024-04-27
209,Sale,-2,2024-04-27
436,Sale,-3,2024-04-27
57,Sale,-4,2024-04-28
480,Sale,-2,2024-04-28
106,Sale,-2,2024-04-28
254,Sale,-4,2024-04-28
430,Sale,-1,2024-04-28
286,Sale,-5,2024-04-28
19,Sale,-2,2024-04-28
129,Sale,-4,2024-04-28
28,Sale,-5,2024-04-28
150,Sale,-3,2024-04-28
419,Sale,-1,2024-04-28
221,Sale,-3,2024-04-28
208,Sale,-5,2024-04-28
371,Sale,-5,2024-04-28
301,Sale,-2,2024-04-28
89,Sale,-1,2024-04-28
289,Sale,-3,2024-04-28
142,Sale,-3,2024-04-28
498,Sale,-5,2024-04-28
115,Sale,-1,2024-04-28
468,Sale,-3,2024-04-28
193,Sale,-4,2024-04-28
318,Sale,-1,2024-04-28
144,Sale,-1,2024-04-28
212,Sale,-4,2024-04-28
492,Sale,-4,2024-04-28
145,Sale,-1,2024-04-28
93,Sale,-1,2024-04-28
273,Sale,-3,2024-04-28
68,Sale,-1,2024-04-28
19,Sale,-3,2024-04-28
310,Sale,-1,2024-04-28
359,Sale,-2,2024-04-28
480,Sale,-5,2024-04-28
264,Sale,-2,2024-04-28
45,Sale,-2,2024-04-28
485,Sale,-2,2024-04-28
257,Sale,-1,2024-04-28
401,Sale,-4,2024-04-28
67,Sale,-2,2024-04-28
90,Sale,-4,2024-04-28
238,Sale,-2,2024-04-28
112,Sale,-3,2024-04-28
341,Sale,-2,2024-04-28
423,Sale,-3,2024-04-28
27,Sale,-5,2024-04-28
236,Sale,-2,2024-04-28
272,Sale,-4,2024-04-28
396,Sale,-5,2024-04-28
163,Sale,-5,2024-04-28
290,Sale,-1,2024-04-28
466,Sale,-2,2024-04-28
209,Sale,-5,2024-04-28
315,Sale,-2,2024-04-28
57,Sale,-5,2024-04-28
468,Sale,-5,2024-04-28
231,Sale,-5,2024-04-28
44,Sale,-5,2024-04-28
77,Sale,-3,2024-04-28
195,Sale,-4,2024-04-29
81,Sale,-1,2024-04-29
424,Sale,-1,2024-04-29
226,Sale,-3,2024-04-29
389,Sale,-1,2024-04-29
12,Sale,-3,2024-04-29
164,Sale,-5,2024-04-29
95,Sale,-5,2024-04-29
298,Sale,-1,2024-04-29
456,Sale,-2,2024-04-29
258,Sale,-3,2024-04-29
232,Sale,-4,2024-04-29
45,Sale,-1,2024-04-29
258,Sale,-1,2024-04-29
496,Sale,-3,2024-04-29
231,Sale,-4,2024-04-29
374,Sale,-5,2024-04-29
55,Sale,-1,2024-04-29
63,Sale,-2,2024-04-29
43,Sale,-5,2024-04-29
79,Sale,-3,2024-04-30
375,Sale,-4,2024-04-30
437,Sale,-2,2024-04-30
175,Sale,-3,2024-04-30
198,Sale,-3,2024-04-30
455,Sale,-5,2024-04-30
183,Sale,-2,2024-04-30
133,Sale,-5,2024-04-30
391,Sale,-4,2024-04-30
440,Sale,-1,2024-04-30
53,Sale,-4,2024-04-30
413,Sale,-3,2024-04-30
16,Sale,-5,2024-04-30
101,Sale,-4,2024-04-30
108,Sale,-3,2024-04-30
92,Sale,-1,2024-04-30
471,Sale,-2,2024-04-30
497,Sale,-2,2024-04-30
458,Sale,-2,2024-04-30
5,Sale,-4,2024-04-30
1,Sale,-5,2024-04-30
413,Sale,-4,2024-04-30
327,Sale,-2,2024-04-30
141,Sale,-1,2024-04-30
304,Sale,-3,2024-04-30
416,Sale,-3,2024-04-30
467,Sale,-3,2024-04-30
130,Sale,-1,2024-04-30
370,Sale,-3,2024-04-30
103,Sale,-1,2024-04-30
253,Sale,-4,2024-04-30
179,Sale,-4,2024-04-30
288,Sale,-4,2024-04-30
212,Sale,-3,2024-04-30
331,Sale,-5,2024-04-30
62,Sale,-4,2024-04-30
7,Sale,-3,2024-04-30
333,Sale,-3,2024-04-30
23,Sale,-1,2024-04-30
31,Sale,-5,2024-05-01
494,Sale,-2,2024-05-01
398,Sale,-4,2024-05-01
34,Sale,-2,2024-05-01
52,Sale,-4,2024-05-01
500,Sale,-1,2024-05-01
219,Sale,-4,2024-05-01
200,Sale,-5,2024-05-01
246,Sale,-5,2024-05-01
301,Sale,-1,2024-05-01
180,Sale,-3,2024-05-01
188,Sale,-3,2024-05-01
183,Sale,-4,2024-05-01
284,Sale,-3,2024-05-01
487,Sale,-1,2024-05-01
110,Sale,-4,2024-05-01
312,Sale,-4,2024-05-01
381,Sale,-3,2024-05-01
283,Sale,-3,2024-05-01
293,Sale,-1,2024-05-01
295,Sale,-4,2024-05-01
241,Sale,-2,2024-05-01
201,Sale,-5,2024-05-02
265,Sale,-1,2024-05-02
68,Sale,-5,2024-05-02
193,Sale,-5,2024-05-02
11,Sale,-3,2024-05-02
109,Sale,-1,2024-05-02
143,Sale,-1,2024-05-02
465,Sale,-3,2024-05-02
422,Sale,-5,2024-05-02
60,Sale,-3,2024-05-02
394,Sale,-1,2024-05-02
4,Sale,-3,2024-05-02
113,Sale,-5,2024-05-02
458,Sale,-3,2024-05-02
32,Sale,-1,2024-05-02
476,Sale,-1,2024-05-02
303,Sale,-4,2024-05-02
437,Sale,-4,2024-05-02
125,Sale,-1,2024-05-02
105,Sale,-3,2024-05-02
391,Sale,-5,2024-05-02
66,Sale,-3,2024-05-02
434,Sale,-5,2024-05-02
11,Sale,-5,2024-05-02
431,Sale,-3,2024-05-02
109,Sale,-2,2024-05-02
375,Sale,-1,2024-05-02
343,Sale,-5,2024-05-02
115,Sale,-3,2024-05-02
142,Sale,-1,2024-05-02
119,Sale,-5,2024-05-02
249,Sale,-2,2024-05-02
291,Sale,-1,2024-05-02
301,Sale,-3,2024-05-02
68,Sale,-5,2024-05-02
406,Sale,-4,2024-05-02
198,Sale,-5,2024-05-02
67,Sale,-1,2024-05-02
8,Sale,-2,2024-05-02
351,Sale,-2,2024-05-02
257,Sale,-5,2024-05-02
196,Sale,-2,2024-05-02
54,Sale,-1,2024-05-02
1,Sale,-1,2024-05-02
65,Sale,-5,2024-05-02
122,Sale,-1,2024-05-02
202,Sale,-3,2024-05-02
30,Sale,-4,2024-05-03
303,Sale,-5,2024-05-03
14,Sale,-3,2024-05-03
146,Sale,-5,2024-05-03
387,Sale,-1,2024-05-03
252,Sale,-1,2024-05-03
108,Sale,-2,2024-05-03
451,Sale,-2,2024-05-03
342,Sale,-1,2024-05-03
461,Sale,-4,2024-05-03
38,Sale,-5,2024-05-03
153,Sale,-1,2024-05-03
145,Sale,-3,2024-05-03
309,Sale,-3,2024-05-03
78,Sale,-5,2024-05-03
87,Sale,-5,2024-05-03
278,Sale,-1,2024-05-03
90,Sale,-5,2024-05-03
465,Sale,-2,2024-05-03
103,Sale,-2,2024-05-03
352,Sale,-3,2024-05-03
132,Sale,-5,2024-05-03
407,Sale,-2,2024-05-03
279,Sale,-2,2024-05-03
304,Sale,-2,2024-05-03
280,Sale,-1,2024-05-03
33,Sale,-1,2024-05-03
265,Sale,-5,2024-05-03
103,Sale,-3,2024-05-03
134,Sale,-5,2024-05-03
56,Sale,-2,2024-05-03
129,Sale,-2,2024-05-03
428,Sale,-1,2024-05-03
302,Sale,-1,2024-05-03
200,Sale,-3,2024-05-03
467,Sale,-3,2024-05-03
411,Sale,-2,2024-05-03
478,Sale,-3,2024-05-03
67,Sale,-1,2024-05-03
467,Sale,-5,2024-05-03
354,Sale,-2,2024-05-03
118,Sale,-4,2024-05-03
3,Sale,-5,2024-05-03
322,Sale,-5,2024-05-03
411,Sale,-1,2024-05-03
100,Sale,-5,2024-05-03
261,Sale,-1,2024-05-03
194,Sale,-5,2024-05-03
492,Sale,-1,2024-05-03
437,Sale,-1,2024-05-03
426,Sale,-1,2024-05-03
488,Sale,-2,2024-05-03
33,Sale,-3,2024-05-03
28,Sale,-4,2024-05-03
273,Sale,-1,2024-05-03
206,Sale,-3,2024-05-04
475,Sale,-1,2024-05-04
343,Sale,-4,2024-05-04
138,Sale,-1,2024-05-04
336,Sale,-4,2024-05-04
79,Sale,-4,2024-05-04
256,Sale,-5,2024-05-05
347,Sale,-2,2024-05-05
206,Sale,-2,2024-05-05
161,Sale,-3,2024-05-05
407,Sale,-1,2024-05-05
158,Sale,-1,2024-05-05
411,Sale,-2,2024-05-05
496,Sale,-3,2024-05-05
453,Sale,-4,2024-05-05
462,Sale,-3,2024-05-05
344,Sale,-4,2024-05-05
15,Sale,-4,2024-05-05
124,Sale,-3,2024-05-05
58,Sale,-4,2024-05-05
324,Sale,-3,2024-05-05
225,Sale,-4,2024-05-05
204,Sale,-2,2024-05-05
464,Sale,-4,2024-05-05
265,Sale,-1,2024-05-05
261,Sale,-1,2024-05-05
471,Sale,-3,2024-05-05
422,Sale,-1,2024-05-05
50,Sale,-5,2024-05-05
199,Sale,-3,2024-05-05
271,Sale,-5,2024-05-05
494,Sale,-2,2024-05-05
242,Sale,-1,2024-05-05
10,Sale,-4,2024-05-05
84,Sale,-1,2024-05-05
493,Sale,-2,2024-05-05
341,Sale,-2,2024-05-05
101,Sale,-4,2024-05-05
139,Sale,-2,2024-05-05
167,Sale,-4,2024-05-05
3,Sale,-4,2024-05-05
229,Sale,-3,2024-05-05
61,Sale,-3,2024-05-05
440,Sale,-3,2024-05-05
308,Sale,-2,2024-05-05
337,Sale,-1,2024-05-05
114,Sale,-2,2024-05-05
378,Sale,-1,2024-05-05
289,Sale,-5,2024-05-05
175,Sale,-3,2024-05-06
490,Sale,-4,2024-05-06
225,Sale,-5,2024-05-06
81,Sale,-5,2024-05-06
286,Sale,-1,2024-05-06
356,Sale,-4,2024-05-06
340,Sale,-2,2024-05-06
79,Sale,-3,2024-05-06
355,Sale,-5,2024-05-06
384,Sale,-3,2024-05-06
317,Sale,-4,2024-05-06
267,Sale,-2,2024-05-06
311,Sale,-1,2024-05-06
7,Sale,-5,2024-05-06
261,Sale,-1,2024-05-06
224,Sale,-5,2024-05-06
34,Sale,-3,2024-05-06
74,Sale,-1,2024-05-06
71,Sale,-4,2024-05-06
389,Sale,-1,2024-05-06
157,Sale,-4,2024-05-06
246,Sale,-1,2024-05-06
352,Sale,-3,2024-05-06
466,Sale,-4,2024-05-06
426,Sale,-3,2024-05-06
83,Sale,-4,2024-05-06
125,Sale,-1,2024-05-06
322,Sale,-3,2024-05-06
234,Sale,-4,2024-05-06
315,Sale,-1,2024-05-06
292,Sale,-3,2024-05-06
118,Sale,-5,2024-05-06
214,Sale,-2,2024-05-06
243,Sale,-2,2024-05-06
25,Sale,-1,2024-05-06
472,Sale,-4,2024-05-06
499,Sale,-3,2024-05-07
19,Sale,-3,2024-05-07
13,Sale,-2,2024-05-07
302,Sale,-4,2024-05-07
93,Sale,-1,2024-05-07
31,Sale,-1,2024-05-07
53,Sale,-5,2024-05-07
257,Sale,-4,2024-05-07
386,Sale,-4,2024-05-07
358,Sale,-2,2024-05-07
310,Sale,-2,2024-05-07
282,Sale,-3,2024-05-07
479,Sale,-2,2024-05-07
393,Sale,-1,2024-05-07
243,Sale,-5,2024-05-07
146,Sale,-4,2024-05-07
66,Sale,-4,2024-05-07
393,Sale,-3,2024-05-07
139,Sale,-5,2024-05-07
448,Sale,-4,2024-05-07
305,Sale,-2,2024-05-07
318,Sale,-4,2024-05-07
296,Sale,-3,2024-05-07
433,Sale,-1,2024-05-07
365,Sale,-2,2024-05-07
27,Sale,-5,2024-05-08
135,Sale,-4,2024-05-08
125,Sale,-1,2024-05-08
185,Sale,-2,2024-05-08
87,Sale,-2,2024-05-08
347,Sale,-4,2024-05-08
316,Sale,-1,2024-05-08
119,Sale,-2,2024-05-08
420,Sale,-1,2024-05-08
462,Sale,-2,2024-05-08
123,Sale,-3,2024-05-08
222,Sale,-1,2024-05-08
354,Sale,-4,2024-05-08
379,Sale,-2,2024-05-08
203,Sale,-3,2024-05-08
342,Sale,-3,2024-05-08
401,Sale,-1,2024-05-08
85,Sale,-2,2024-05-08
183,Sale,-4,2024-05-08
449,Sale,-3,2024-05-08
215,Sale,-1,2024-05-08
210,Sale,-4,2024-05-08
61,Sale,-1,2024-05-08
179,Sale,-4,2024-05-08
300,Sale,-2,2024-05-08
322,Sale,-1,2024-05-08
408,Sale,-5,2024-05-08
104,Sale,-3,2024-05-08
293,Sale,-4,2024-05-08
462,Sale,-1,2024-05-08
338,Sale,-3,2024-05-08
382,Sale,-3,2024-05-08
223,Sale,-4,2024-05-08
126,Sale,-1,2024-05-08
284,Sale,-5,2024-05-08
396,Sale,-1,2024-05-08
76,Sale,-2,2024-05-08
58,Sale,-5,2024-05-08
382,Sale,-2,2024-05-08
267,Sale,-1,2024-05-08
73,Sale,-2,2024-05-08
226,Sale,-3,2024-05-08
46,Sale,-5,2024-05-08
47,Sale,-2,2024-05-08
192,Sale,-1,2024-05-08
463,Sale,-3,2024-05-08
45,Sale,-2,2024-05-08
24,Sale,-4,2024-05-08
147,Sale,-4,2024-05-08
483,Sale,-2,2024-05-08
106,Sale,-3,2024-05-08
27,Sale,-1,2024-05-08
195,Sale,-1,2024-05-08
214,Sale,-3,2024-05-08
349,Sale,-4,2024-05-09
404,Sale,-5,2024-05-09
243,Sale,-2,2024-05-09
361,Sale,-3,2024-05-09
423,Sale,-5,2024-05-09
191,Sale,-4,2024-05-09
315,Sale,-5,2024-05-09
420,Sale,-1,2024-05-09
154,Sale,-4,2024-05-09
191,Sale,-5,2024-05-09
68,Sale,-4,2024-05-09
125,Sale,-5,2024-05-09
67,Sale,-2,2024-05-09
184,Sale,-5,2024-05-09
200,Sale,-3,2024-05-09
338,Sale,-1,2024-05-09
382,Sale,-1,2024-05-09
389,Sale,-2,2024-05-09
290,Sale,-1,2024-05-09
95,Sale,-2,2024-05-09
243,Sale,-3,2024-05-09
141,Sale,-5,2024-05-09
366,Sale,-3,2024-05-09
359,Sale,-3,2024-05-09
442,Sale,-1,2024-05-09
344,Sale,-3,2024-05-09
115,Sale,-3,2024-05-09
427,Sale,-3,2024-05-09
131,Sale,-4,2024-05-09
379,Sale,-1,2024-05-09
67,Sale,-5,2024-05-09
406,Sale,-4,2024-05-09
357,Sale,-2,2024-05-09
309,Sale,-3,2024-05-09
135,Sale,-4,2024-05-09
400,Sale,-5,2024-05-09
297,Sale,-3,2024-05-09
375,Sale,-1,2024-05-09
93,Sale,-2,2024-05-09
268,Sale,-3,2024-05-09
170,Sale,-2,2024-05-09
195,Sale,-2,2024-05-09
218,Sale,-1,2024-05-09
53,Sale,-2,2024-05-09
411,Sale,-3,2024-05-09
322,Sale,-2,2024-05-09
438,Sale,-1,2024-05-09
183,Sale,-2,2024-05-09
400,Sale,-1,2024-05-09
113,Sale,-1,2024-05-09
223,Sale,-3,2024-05-09
320,Sale,-1,2024-05-09
373,Sale,-4,2024-05-09
324,Sale,-3,2024-05-09
63,Sale,-2,2024-05-09
157,Sale,-3,2024-05-09
481,Sale,-4,2024-05-09
244,Sale,-1,2024-05-09
194,Sale,-2,2024-05-10
3,Sale,-3,2024-05-10
360,Sale,-3,2024-05-10
412,Sale,-4,2024-05-10
343,Sale,-3,2024-05-10
35,Sale,-5,2024-05-10
337,Sale,-5,2024-05-10
383,Sale,-5,2024-05-10
350,Sale,-3,2024-05-10
303,Sale,-2,2024-05-10
484,Sale,-2,2024-05-10
37,Sale,-1,2024-05-10
311,Sale,-4,2024-05-10
455,Sale,-3,2024-05-10
445,Sale,-2,2024-05-10
55,Sale,-3,2024-05-10
427,Sale,-4,2024-05-10
449,Sale,-5,2024-05-10
40,Sale,-3,2024-05-10
395,Sale,-1,2024-05-10
100,Sale,-2,2024-05-10
136,Sale,-2,2024-05-10
448,Sale,-3,2024-05-10
174,Sale,-5,2024-05-10
388,Sale,-2,2024-05-10
330,Sale,-1,2024-05-10
276,Sale,-1,2024-05-10
33,Sale,-3,2024-05-10
237,Sale,-2,2024-05-10
101,Sale,-2,2024-05-10
449,Sale,-4,2024-05-10
234,Sale,-2,2024-05-10
171,Sale,-3,2024-05-10
447,Sale,-4,2024-05-10
73,Sale,-2,2024-05-10
423,Sale,-3,2024-05-10
102,Sale,-2,2024-05-10
279,Sale,-3,2024-05-10
169,Sale,-5,2024-05-10
267,Sale,-3,2024-05-10
418,Sale,-3,2024-05-10
43,Sale,-4,2024-05-10
176,Sale,-2,2024-05-10
469,Sale,-2,2024-05-10
389,Sale,-4,2024-05-10
152,Sale,-4,2024-05-10
107,Sale,-5,2024-05-10
134,Sale,-1,2024-05-10
474,Sale,-3,2024-05-10
351,Sale,-4,2024-05-10
452,Sale,-4,2024-05-10
251,Sale,-5,2024-05-10
192,Sale,-2,2024-05-10
195,Sale,-3,2024-05-10
66,Sale,-2,2024-05-10
381,Sale,-5,2024-05-10
343,Sale,-2,2024-05-10
255,Sale,-2,2024-05-10
123,Sale,-3,2024-05-10
114,Sale,-1,2024-05-10
374,Sale,-5,2024-05-10
170,Sale,-1,2024-05-10
154,Sale,-2,2024-05-10
187,Sale,-3,2024-05-10
179,Sale,-5,2024-05-10
125,Sale,-1,2024-05-10
148,Sale,-3,2024-05-10
59,Sale,-1,2024-05-10
495,Sale,-1,2024-05-10
371,Sale,-4,2024-05-10
112,Sale,-1,2024-05-10
226,Sale,-4,2024-05-10
275,Sale,-1,2024-05-10
477,Sale,-3,2024-05-10
479,Sale,-4,2024-05-10
393,Sale,-3,2024-05-10
417,Sale,-3,2024-05-10
284,Sale,-3,2024-05-10
31,Sale,-4,2024-05-10
97,Sale,-3,2024-05-10
32,Sale,-1,2024-05-10
442,Sale,-3,2024-05-10
389,Sale,-3,2024-05-10
96,Sale,-5,2024-05-10
6,Sale,-2,2024-05-10
93,Sale,-4,2024-05-10
313,Sale,-2,2024-05-11
215,Sale,-4,2024-05-11
193,Sale,-5,2024-05-11
364,Sale,-5,2024-05-11
355,Sale,-5,2024-05-11
130,Sale,-3,2024-05-11
93,Sale,-5,2024-05-11
137,Sale,-4,2024-05-11
248,Sale,-5,2024-05-11
500,Sale,-1,2024-05-11
354,Sale,-2,2024-05-11
163,Sale,-2,2024-05-11
259,Sale,-5,2024-05-11
498,Sale,-5,2024-05-11
194,Sale,-3,2024-05-11
322,Sale,-3,2024-05-11
374,Sale,-1,2024-05-11
337,Sale,-1,2024-05-11
116,Sale,-1,2024-05-11
382,Sale,-3,2024-05-11
51,Sale,-2,2024-05-11
306,Sale,-4,2024-05-11
222,Sale,-4,2024-05-11
244,Sale,-1,2024-05-11
165,Sale,-5,2024-05-11
498,Sale,-4,2024-05-11
