OrderID,CustomerID,OrderDate,TotalAmount
1744,2153,2024-08-01,27.2
1745,963,2024-09-05,151.7
1746,1220,2024-09-05,736.42
1747,2029,2024-09-05,755.48
1748,418,2023-12-26,344.73
1749,1619,2023-12-26,234.86
1750,167,2023-12-26,428.94
1751,2304,2024-05-23,242.34
1752,946,2024-05-23,199.37
1753,123,2024-03-05,722.46
1754,204,2024-03-05,990.47
1755,2461,2024-03-05,538.25
1756,1141,2024-03-05,558.23
1757,1444,2024-03-05,369.69
1758,184,2024-03-05,704.73
1759,1779,2024-03-05,641.74
1760,1011,2024-03-05,901.8
1761,1547,2024-03-05,591.15
1762,852,2024-03-05,699.25
1763,1669,2024-03-05,212.89
1764,811,2024-03-05,748.07
1765,1266,2024-03-05,864.1
1766,2071,2024-08-08,261.5
1767,1130,2023-11-16,971.5
1768,2013,2023-11-16,81.41
1769,1199,2023-11-16,431.83
1770,967,2024-05-26,104.93
1771,2063,2024-05-26,832.46
1772,1895,2024-05-26,516.81
1773,1800,2024-08-23,787.86
1774,992,2023-11-08,41.43
1775,988,2023-11-08,945.09
1776,108,2023-11-08,610.14
1777,1152,2024-03-07,30.55
1778,1663,2024-03-07,682.4
1779,1919,2024-03-07,575.08
1780,2461,2024-09-26,73.46
1781,1271,2024-09-26,512.81
1782,1410,2024-09-26,285.35
1783,2145,2024-01-29,188.31
1784,551,2024-01-29,563.99
1785,1228,2024-01-29,261.45
1786,565,2024-07-26,123.22
1787,4,2024-07-26,200.16
1788,2219,2024-07-26,982.19
1789,965,2024-08-01,561.0
1790,2037,2024-09-06,310.18
1791,880,2024-09-06,148.48
1792,1022,2024-08-06,215.67
1793,1725,2024-08-06,669.52
1794,2401,2024-05-06,767.9
1795,1555,2024-09-18,426.97
1796,1469,2024-09-18,348.26
1797,664,2024-09-18,249.05
1798,2038,2024-08-09,48.47
1799,1117,2024-08-09,70.14
1800,1159,2024-07-01,820.14
1801,1448,2024-07-01,370.02
1802,123,2024-07-01,208.65
1803,948,2024-07-01,454.8
1804,1423,2024-05-21,259.86
1805,1756,2023-11-28,579.92
1806,2286,2023-11-28,567.29
1807,345,2023-11-28,907.65
1808,1489,2023-12-15,495.26
1809,1877,2023-12-15,388.51
1810,893,2024-05-21,650.54
1811,1251,2024-05-21,198.75
1812,1244,2024-05-21,384.08
1813,1262,2024-09-27,442.72
1814,615,2024-09-27,799.68
1815,444,2024-09-27,889.8
1816,510,2023-11-11,697.83
1817,705,2024-08-11,324.16
1818,531,2024-08-11,76.21
1819,362,2024-08-11,340.76
1820,1287,2024-09-27,502.1
1821,2281,2024-09-27,87.36
1822,115,2023-11-04,296.61
1823,2191,2024-01-18,63.66
1824,194,2024-01-18,552.58
1825,1241,2024-05-30,186.16
1826,692,2024-05-30,964.93
1827,959,2024-05-30,857.47
1828,1400,2024-07-13,559.74
1829,788,2024-07-13,242.0
1830,1819,2024-07-13,560.79
1831,831,2024-01-10,813.84
1832,2036,2024-04-20,425.34
1833,676,2024-09-07,768.02
1834,942,2024-09-07,764.57
1835,193,2024-08-06,902.56
1836,2327,2024-08-06,602.85
1837,2478,2024-09-28,373.46
1838,2126,2023-12-22,926.41
1839,1124,2023-12-22,146.36
1840,37,2023-12-22,164.81
1841,967,2024-06-01,464.58
1842,2426,2024-06-01,783.0
1843,2498,2024-07-10,188.79
1844,1880,2023-12-15,336.64
1845,966,2023-12-15,381.64
1846,563,2023-12-15,300.39
1847,1530,2023-11-17,417.39
1848,322,2023-11-17,809.51
1849,282,2024-01-20,658.92
1850,298,2024-01-20,843.67
1851,1549,2024-02-05,601.98
1852,1053,2024-02-05,639.18
1853,984,2024-02-05,973.74
1854,1969,2024-03-06,808.76
1855,1544,2024-03-06,847.69
1856,1201,2024-03-06,348.68
1857,359,2024-03-06,671.46
1858,813,2024-03-06,377.75
1859,2149,2024-03-06,737.98
1860,417,2024-03-06,540.14
1861,1974,2024-03-06,44.49
1862,195,2024-03-06,688.53
1863,1935,2024-03-06,895.43
1864,934,2024-03-06,299.36
1865,372,2024-06-14,989.91
1866,522,2024-07-13,143.95
1867,292,2024-07-13,137.65
1868,1132,2024-08-28,240.07
1869,1769,2023-10-14,163.83
1870,968,2023-10-14,806.57
1871,970,2024-09-25,764.01
1872,1684,2024-09-25,991.95
1873,2002,2024-09-25,511.95
1874,283,2024-06-24,816.71
1875,824,2024-06-27,95.98
1876,2151,2024-06-27,55.25
1877,1124,2023-12-10,707.88
1878,1659,2023-12-10,70.66
1879,653,2023-12-10,966.95
1880,507,2024-05-18,383.11
1881,548,2024-05-18,155.97
1882,2132,2024-05-18,83.23
1883,430,2024-09-26,493.59
1884,2186,2024-09-26,481.33
1885,1099,2024-09-24,68.48
1886,1680,2024-05-05,670.48
1887,940,2024-05-05,787.35
1888,810,2023-11-01,220.06
1889,2406,2024-09-09,634.95
1890,1578,2024-09-09,323.68
1891,632,2024-09-09,670.92
1892,226,2023-10-14,839.6
1893,1824,2023-10-14,940.65
1894,2446,2023-10-14,394.98
1895,1799,2024-06-05,262.74
1896,1735,2024-06-05,945.16
1897,529,2024-06-05,640.35
1898,989,2024-08-01,720.04
1899,111,2024-10-09,371.11
1900,2310,2024-09-16,383.96
1901,1556,2024-09-16,828.91
1902,2319,2024-09-16,812.68
1903,1115,2024-07-18,179.6
1904,2235,2024-07-18,738.68
1905,494,2024-07-18,22.44
1906,305,2024-05-01,861.49
1907,1240,2024-05-01,245.81
1908,2421,2024-05-01,785.78
1909,958,2023-12-22,193.08
1910,409,2023-12-22,794.18
1911,620,2023-12-22,316.59
1912,1917,2024-01-26,757.44
1913,66,2024-06-15,927.22
1914,2214,2024-06-15,603.27
1915,1885,2024-06-15,48.31
1916,2286,2023-10-21,213.92
1917,768,2023-10-21,138.66
1918,1381,2023-10-21,458.51
1919,682,2024-04-27,407.56
1920,1347,2024-04-27,845.52
1921,1637,2024-04-27,709.65
1922,2066,2024-07-08,126.09
1923,2242,2024-07-08,40.4
1924,194,2024-07-08,50.99
1925,1612,2024-07-08,414.25
1926,579,2024-07-08,60.63
1927,1682,2024-07-08,640.24
1928,2047,2024-07-08,908.87
1929,2046,2024-07-08,50.28
1930,325,2024-07-08,483.91
1931,1678,2024-07-08,315.13
1932,272,2024-07-08,165.51
1933,2168,2024-07-08,37.57
1934,2220,2024-07-08,854.61
1935,1434,2024-07-08,180.64
1936,1367,2024-07-08,921.57
1937,1231,2024-06-13,161.44
1938,1999,2024-06-13,559.56
1939,2488,2024-06-13,795.78
1940,2121,2024-05-03,752.36
1941,1503,2024-03-07,356.4
1942,2034,2024-03-07,454.55
1943,200,2024-03-07,904.48
1944,1991,2023-11-21,78.53
1945,569,2023-11-14,791.86
1946,1927,2023-11-17,926.16
1947,283,2023-11-17,618.84
1948,2281,2024-08-25,415.74
1949,2410,2024-04-24,116.09
1950,2009,2024-04-24,262.3
1951,2320,2023-11-10,677.74
1952,2458,2024-05-14,669.55
1953,763,2024-05-14,20.65
1954,2165,2024-09-06,75.43
1955,788,2024-09-06,155.0
1956,1695,2024-02-06,519.06
1957,2300,2024-06-22,88.5
1958,875,2024-06-22,653.44
1959,1209,2024-07-14,966.04
1960,1735,2024-07-14,625.4
1961,163,2024-07-14,562.05
1962,316,2023-11-29,684.89
1963,709,2023-11-29,624.72
1964,401,2023-10-23,785.2
1965,108,2023-10-23,235.04
1966,394,2023-11-15,85.45
1967,1677,2023-11-15,317.27
1968,704,2023-12-13,560.61
1969,1747,2023-12-02,519.51
1970,1045,2023-12-02,794.41
1971,46,2023-12-02,678.87
1972,2039,2024-07-16,684.78
1973,1962,2024-08-31,550.64
1974,688,2024-08-31,831.77
1975,490,2024-08-31,723.32
1976,6,2024-02-29,603.78
1977,469,2024-02-29,331.02
1978,1616,2024-02-29,537.44
1979,2215,2023-10-30,772.42
1980,1878,2023-10-30,47.92
1981,1275,2023-10-30,354.24
1982,488,2024-08-05,284.04
1983,2478,2024-08-05,406.69
1984,2064,2024-09-14,735.44
1985,2160,2023-10-17,278.95
1986,580,2023-10-24,373.21
1987,1463,2024-06-03,946.1
1988,2012,2024-03-20,281.47
1989,1717,2024-03-20,375.36
1990,1341,2024-03-20,432.78
1991,1000,2024-04-30,460.04
1992,1135,2024-04-30,485.17
1993,2345,2024-06-09,718.12
1994,2339,2024-06-09,846.11
1995,24,2024-06-09,277.25
1996,2487,2024-06-14,840.89
1997,140,2023-10-29,766.41
1998,1061,2023-10-29,210.92
1999,1150,2023-10-29,571.64
2000,2423,2024-01-27,86.16
2001,2363,2024-07-19,506.21
2002,237,2024-07-19,671.45
2003,1090,2024-05-21,979.15
2004,907,2024-05-21,217.41
2005,855,2024-05-21,551.89
2006,1191,2024-08-28,628.83
2007,2451,2024-05-12,848.18
2008,1521,2024-05-12,584.92
2009,1769,2024-05-12,957.62
2010,1376,2023-11-08,443.62
2011,1991,2024-10-11,293.97
2012,387,2023-10-23,248.03
2013,2026,2023-10-23,643.93
2014,1350,2024-10-04,898.8
2015,1017,2024-10-04,111.14
2016,895,2024-06-01,344.41
2017,1324,2024-06-01,499.34
2018,1768,2024-06-01,106.63
2019,1419,2024-09-16,922.45
2020,1846,2024-03-13,20.91
2021,723,2023-11-11,295.85
2022,662,2023-11-11,453.7
2023,2169,2023-10-19,660.6
2024,1873,2023-10-19,764.06
2025,2346,2024-04-24,332.9
2026,405,2024-03-18,27.75
2027,554,2024-03-18,333.01
2028,1691,2024-07-29,916.8
2029,872,2024-07-29,907.16
2030,2,2024-07-29,981.6
2031,1603,2024-07-10,231.04
2032,1902,2024-07-10,210.19
2033,1984,2024-07-10,169.52
2034,1530,2024-10-01,814.75
2035,934,2024-10-01,337.35
2036,1244,2024-05-10,573.78
2037,1816,2024-05-10,216.59
2038,745,2024-02-15,957.48
2039,240,2024-02-15,67.45
2040,2085,2024-02-15,161.04
2041,940,2024-02-08,179.44
2042,2333,2024-05-11,187.66
2043,320,2024-05-11,30.59
2044,1375,2024-06-07,479.54
2045,49,2024-07-19,43.64
2046,2404,2024-06-28,872.02
2047,2212,2024-06-28,150.02
2048,172,2024-07-05,584.06
2049,2066,2024-07-05,185.0
2050,1015,2024-07-05,750.28
2051,200,2024-07-05,540.64
2052,1708,2024-07-05,427.34
2053,1535,2024-07-21,396.13
2054,760,2024-07-21,54.44
2055,894,2024-02-06,349.19
2056,169,2024-02-06,297.33
2057,1721,2023-11-12,105.8
2058,2348,2024-03-24,244.73
2059,137,2024-03-24,781.76
2060,289,2024-01-02,283.21
2061,796,2024-03-11,310.95
2062,391,2024-01-18,192.05
2063,2383,2024-01-18,617.12
2064,1964,2024-03-15,770.46
2065,1022,2024-03-15,658.96
2066,1128,2024-03-15,745.62
2067,2494,2023-12-18,746.53
2068,673,2023-12-18,50.78
2069,2345,2024-02-24,154.17
2070,1051,2024-02-24,143.21
2071,1087,2023-11-05,777.98
2072,1321,2023-11-05,941.45
2073,2231,2023-11-05,585.14
2074,1047,2024-06-20,556.13
2075,723,2024-08-03,627.76
2076,1596,2024-08-03,950.09
2077,757,2024-08-03,223.55
2078,134,2023-11-13,381.1
2079,2363,2023-11-13,650.31
2080,1427,2023-11-13,406.52
2081,1077,2024-09-04,570.69
2082,610,2024-09-04,35.23
2083,2127,2024-09-04,920.63
2084,839,2024-05-19,433.44
2085,2109,2023-12-30,145.39
2086,2357,2023-12-30,800.4
2087,2155,2023-12-30,215.28
2088,1439,2024-02-04,819.95
2089,333,2024-02-04,512.74
2090,1332,2024-02-04,101.48
2091,1995,2024-01-28,73.53
2092,2338,2024-01-28,712.99
2093,1076,2024-01-28,772.69
2094,1074,2024-05-30,705.08
2095,2334,2024-05-30,641.09
2096,2028,2023-11-29,653.19
2097,295,2023-11-29,618.6
2098,2099,2023-11-29,397.75
2099,136,2023-12-22,728.31
2100,592,2023-12-22,597.59
2101,1030,2023-12-22,795.19
2102,2287,2023-11-14,422.43
2103,1171,2023-11-14,700.37
2104,1102,2024-05-13,820.17
2105,2216,2024-05-31,853.19
2106,2219,2024-07-09,985.0
2107,1147,2024-07-09,938.73
2108,1362,2024-07-09,194.95
2109,1747,2024-07-09,320.06
2110,279,2024-07-02,282.67
2111,2211,2024-07-02,584.33
2112,1283,2024-07-02,642.35
2113,2485,2024-09-24,962.92
2114,8,2024-03-02,827.76
2115,756,2024-03-02,470.6
2116,1828,2024-03-02,221.83
2117,503,2024-03-02,521.17
2118,33,2024-03-02,541.37
2119,1659,2024-03-02,363.49
2120,1905,2024-03-02,930.12
2121,1151,2024-03-02,252.37
2122,149,2024-03-02,60.42
2123,2025,2024-03-02,368.53
2124,2363,2024-03-02,674.36
2125,234,2023-11-24,306.74
2126,641,2023-11-24,523.81
2127,1881,2024-04-11,125.5
2128,552,2024-04-11,185.32
2129,2010,2024-04-11,762.07
2130,1159,2023-10-20,176.42
2131,1107,2023-10-20,59.61
2132,205,2024-05-13,425.18
2133,999,2024-05-13,794.27
2134,2245,2024-05-13,26.45
2135,2414,2024-06-05,118.52
2136,2169,2024-06-05,140.01
2137,1820,2024-06-05,31.87
2138,1878,2024-01-19,587.5
2139,77,2024-01-19,48.14
2140,2296,2024-01-01,423.6
2141,1004,2024-01-01,366.25
2142,2449,2024-01-01,587.29
2143,799,2024-03-09,197.95
2144,184,2024-03-09,943.94
2145,1622,2024-01-08,617.88
2146,2454,2024-01-08,279.92
2147,2106,2024-02-23,881.35
2148,1872,2024-02-23,235.93
2149,1062,2024-02-23,297.69
2150,2108,2024-04-18,883.17
2151,1557,2024-04-18,836.75
2152,2105,2024-04-18,233.59
2153,2110,2024-05-31,354.85
2154,1581,2023-12-14,34.75
2155,1373,2024-07-03,76.67
2156,898,2024-07-03,284.86
2157,2150,2024-07-03,679.24
2158,1122,2024-07-03,128.1
2159,30,2023-12-05,817.31
2160,2371,2023-12-05,401.31
2161,2221,2023-12-05,50.39
2162,1731,2024-08-15,948.75
2163,1099,2024-08-15,678.5
2164,107,2024-08-15,818.5
2165,1045,2024-07-26,913.89
2166,1848,2023-12-09,556.03
2167,1923,2024-05-10,997.04
2168,2069,2024-05-10,624.33
2169,992,2024-05-10,601.16
2170,257,2024-04-04,776.42
2171,2365,2024-04-04,276.28
2172,438,2024-07-19,725.86
2173,2065,2024-07-19,139.24
2174,1223,2024-07-19,54.93
2175,59,2024-08-21,857.82
2176,622,2024-08-21,175.11
2177,679,2024-08-21,72.02
2178,1699,2023-12-25,413.91
2179,1247,2023-12-25,630.38
2180,1123,2024-09-07,702.95
2181,727,2024-09-07,372.01
2182,2223,2024-09-07,461.17
2183,468,2024-04-15,271.31
2184,2366,2024-04-15,840.83
2185,1529,2024-04-28,305.83
2186,1465,2023-11-17,898.38
2187,1963,2023-12-19,345.97
2188,2254,2023-12-19,222.18
2189,1876,2024-08-23,419.86
2190,632,2024-04-09,247.31
2191,1409,2024-04-11,33.63
2192,2001,2024-04-11,314.86
2193,1921,2024-04-11,935.78
2194,1875,2024-04-18,606.37
2195,721,2024-04-18,928.7
2196,1907,2024-05-29,740.58
2197,2269,2024-05-29,160.42
2198,89,2024-05-29,578.49
2199,1869,2024-07-12,507.81
2200,1219,2024-07-12,655.62
2201,1071,2024-07-12,99.24
2202,2149,2023-12-30,916.72
2203,1808,2023-12-30,667.4
2204,1356,2024-07-08,956.4
2205,1142,2024-07-08,558.74
2206,508,2024-07-08,356.98
2207,1563,2024-09-01,214.35
2208,2285,2024-09-01,561.07
2209,1890,2024-07-19,159.3
2210,756,2024-07-19,709.99
2211,133,2023-12-17,803.79
2212,1373,2023-12-17,110.23
2213,439,2023-12-17,937.64
2214,526,2023-11-16,230.61
2215,2080,2023-11-16,611.32
2216,2164,2023-11-16,191.11
2217,207,2024-08-20,362.57
2218,1670,2024-08-20,419.69
2219,1001,2024-09-21,799.1
2220,644,2024-09-21,569.77
2221,2107,2024-09-21,638.65
2222,2038,2024-04-12,330.03
2223,1875,2023-12-13,85.04
2224,230,2023-12-13,657.29
2225,1198,2024-06-06,37.33
2226,2378,2024-06-06,116.53
2227,1589,2024-03-06,162.46
2228,1449,2024-03-06,590.58
2229,1288,2024-03-06,156.71
2230,840,2024-03-06,575.85
2231,1390,2024-03-06,821.47
2232,1656,2024-03-06,195.62
2233,1130,2024-03-06,508.96
2234,1831,2024-03-06,58.1
2235,1695,2024-03-06,538.42
2236,847,2024-03-06,628.08
2237,686,2024-03-06,426.27
2238,2130,2024-03-06,566.44
2239,122,2023-11-02,990.87
2240,708,2023-11-02,998.61
2241,1568,2023-11-02,722.33
2242,2074,2023-10-26,74.66
2243,408,2023-10-26,736.36
2244,847,2023-10-26,590.96
2245,738,2023-12-09,115.21
2246,788,2024-06-24,578.12
2247,989,2024-06-24,635.08
2248,1941,2024-06-24,574.18
2249,550,2024-04-07,793.33
2250,1838,2024-08-18,30.42
2251,511,2024-08-18,374.75
2252,2382,2024-08-18,118.67
2253,1308,2024-03-20,847.83
2254,158,2024-03-20,943.82
2255,1869,2023-10-18,827.72
2256,504,2023-10-18,573.21
2257,1916,2023-10-18,422.93
2258,531,2023-10-20,698.41
2259,2489,2023-10-20,602.88
2260,1137,2023-10-20,609.45
2261,985,2024-06-18,322.91
2262,1203,2024-06-18,728.3
2263,1899,2024-06-18,973.12
2264,162,2024-09-17,893.11
2265,2379,2024-09-17,687.66
2266,1429,2024-08-28,134.0
2267,249,2024-08-28,318.62
2268,1173,2023-10-19,748.0
2269,1805,2023-10-19,774.05
2270,750,2023-10-19,221.26
2271,557,2023-12-21,805.14
2272,2130,2023-12-21,494.35
2273,271,2023-12-21,520.29
2274,754,2024-01-12,327.62
2275,2206,2024-01-12,603.91
2276,1368,2024-09-14,795.55
2277,1167,2024-06-19,72.77
2278,1386,2024-06-19,62.53
2279,651,2024-03-27,511.35
2280,73,2024-02-03,124.64
2281,1375,2024-08-20,801.41
2282,1108,2024-08-20,915.73
2283,2322,2023-12-13,343.38
2284,1715,2023-12-13,114.86
2285,2447,2023-12-13,286.43
2286,175,2024-07-01,953.98
2287,1745,2024-07-01,291.6
2288,108,2024-07-01,224.98
2289,1057,2024-07-01,286.93
2290,1396,2024-07-01,648.2
2291,1896,2024-03-29,779.37
2292,1985,2024-03-29,886.27
2293,138,2023-11-03,720.24
2294,544,2023-11-03,757.8
2295,740,2024-03-02,957.15
2296,929,2024-03-02,40.13
2297,1992,2024-03-02,514.46
2298,1832,2024-03-02,854.59
2299,1583,2024-03-02,316.28
2300,90,2024-03-02,866.36
2301,1555,2024-07-12,493.86
2302,1108,2024-07-15,939.07
2303,950,2024-07-15,827.31
2304,751,2024-03-21,378.54
2305,280,2024-01-25,363.33
2306,702,2024-01-25,596.03
2307,878,2024-06-21,942.76
2308,1930,2024-06-21,578.04
2309,531,2024-03-08,770.38
2310,77,2024-03-08,483.8
2311,1699,2024-03-08,753.96
2312,2467,2023-11-04,65.66
2313,2180,2023-11-04,861.03
2314,538,2024-05-15,454.22
2315,1428,2024-05-15,864.0
2316,126,2024-04-14,66.71
2317,914,2024-04-14,668.08
2318,1005,2024-04-14,554.5
2319,1245,2024-04-02,834.37
2320,2308,2024-04-02,327.38
2321,1229,2024-04-02,623.17
2322,899,2024-01-04,315.86
2323,1447,2024-01-15,806.78
2324,995,2024-01-03,633.5
2325,1950,2024-07-11,640.72
2326,178,2024-07-11,722.13
2327,2291,2024-08-14,347.06
2328,1924,2024-05-11,28.0
2329,160,2024-02-26,584.2
2330,1151,2024-06-17,167.44
2331,965,2024-06-17,274.58
2332,1833,2024-03-14,960.81
2333,64,2024-03-14,916.84
2334,418,2024-03-14,95.09
2335,1633,2024-04-27,313.68
2336,2480,2024-04-27,773.53
2337,921,2024-04-27,872.27
2338,752,2024-05-05,852.54
2339,2140,2024-05-05,514.15
2340,541,2023-11-05,82.09
2341,1953,2023-11-05,355.07
2342,820,2024-01-19,500.92
2343,2467,2024-01-19,438.53
2344,2494,2024-09-22,563.07
2345,1181,2024-09-22,92.49
2346,202,2024-09-22,772.38
2347,488,2024-07-27,902.0
2348,34,2024-02-17,546.41
2349,662,2024-02-17,895.98
2350,1590,2024-02-17,131.56
2351,1716,2024-08-13,390.27
2352,575,2024-08-13,281.02
2353,1675,2023-11-13,337.75
2354,62,2023-11-03,527.07
2355,757,2023-11-03,888.37
2356,906,2023-10-26,132.38
2357,62,2024-07-15,411.54
2358,794,2024-07-15,719.6
2359,856,2024-07-15,282.98
2360,632,2024-03-12,417.31
2361,1958,2024-03-12,898.48
2362,543,2024-08-14,573.01
2363,1835,2024-01-05,227.62
2364,1578,2024-01-05,197.77
2365,1965,2024-01-05,559.15
2366,2284,2024-09-22,736.83
2367,585,2024-09-22,627.75
2368,1995,2024-02-17,866.82
2369,1274,2024-02-17,549.01
2370,794,2024-02-17,253.89
2371,635,2023-10-19,457.85
2372,504,2024-05-10,988.93
2373,1484,2024-05-10,134.62
2374,1662,2024-05-10,733.82
2375,317,2023-12-10,394.57
2376,40,2024-02-11,224.63
2377,1917,2024-02-11,772.28
2378,390,2024-02-13,751.53
2379,818,2024-08-17,603.3
2380,811,2024-01-03,284.25
2381,325,2024-01-03,445.71
2382,1032,2024-01-03,754.28
2383,1174,2024-05-14,655.03
2384,1589,2024-05-14,779.17
2385,1769,2024-05-14,886.73
2386,1917,2024-04-11,96.26
2387,1229,2024-06-27,300.87
2388,1694,2024-06-27,591.2
2389,399,2024-04-02,201.15
2390,1241,2024-07-16,106.07
2391,1296,2024-07-16,161.11
2392,687,2024-07-16,543.93
2393,167,2024-04-09,124.0
2394,565,2024-04-09,602.11
2395,1368,2023-10-20,319.66
2396,1698,2023-10-20,761.15
2397,1092,2023-10-20,768.55
2398,390,2023-12-08,221.18
2399,1414,2023-12-08,722.88
2400,1878,2023-12-08,374.61
2401,1790,2024-08-26,609.63
2402,2177,2024-08-26,993.93
2403,206,2024-08-26,718.18
2404,772,2024-05-25,325.8
2405,638,2024-05-25,202.71
2406,337,2024-05-25,421.44
2407,506,2023-12-31,665.59
2408,1621,2023-12-31,70.56
2409,978,2024-08-27,532.75
2410,2441,2024-09-30,976.28
2411,410,2024-04-11,755.73
2412,699,2024-09-24,858.87
2413,859,2024-09-24,360.72
2414,1697,2024-09-24,239.32
2415,1179,2023-10-22,423.03
2416,778,2024-02-21,817.15
2417,1011,2024-01-21,271.34
2418,511,2024-05-27,235.71
2419,2113,2024-05-27,111.69
2420,671,2024-04-22,982.72
2421,2401,2024-04-22,399.9
2422,2067,2024-05-02,391.57
2423,2146,2024-05-02,36.07
2424,193,2024-05-02,656.29
2425,978,2024-09-12,507.11
2426,1483,2024-09-12,737.42
2427,592,2024-01-06,433.46
2428,2071,2024-01-06,961.7
2429,1592,2024-01-06,75.13
2430,1928,2023-11-21,214.72
2431,2354,2023-11-21,429.72
2432,1593,2024-04-09,45.44
2433,47,2024-04-28,284.7
2434,744,2024-04-28,769.13
2435,1954,2024-04-28,301.85
2436,1397,2024-02-22,941.1
2437,1348,2023-12-04,632.76
2438,2315,2023-12-04,686.8
2439,2500,2024-01-30,892.81
2440,2238,2023-11-17,171.58
2441,1631,2024-08-24,720.45
2442,2233,2024-08-24,910.22
2443,317,2024-08-24,962.14
2444,2365,2024-07-10,278.01
2445,1558,2024-07-10,701.48
2446,975,2024-03-24,773.34
2447,1376,2024-03-24,479.02
2448,2076,2024-06-30,325.27
2449,766,2024-06-30,90.53
2450,996,2023-11-20,482.66
2451,1688,2023-11-20,428.82
2452,1343,2024-06-16,269.89
2453,206,2024-07-29,172.87
2454,1847,2024-07-29,873.92
2455,2224,2024-07-29,956.07
2456,2467,2024-09-23,762.03
2457,1207,2024-03-09,646.27
2458,805,2024-09-26,870.86
2459,2001,2024-03-07,162.94
2460,1970,2024-03-07,979.08
2461,2300,2024-09-05,726.86
2462,1510,2024-03-07,657.09
2463,1240,2024-03-07,935.83
2464,121,2024-03-01,510.18
2465,335,2024-03-01,590.5
2466,1307,2024-03-01,689.68
2467,2108,2024-03-01,987.64
2468,2319,2024-03-01,792.33
2469,1833,2024-03-01,934.03
2470,1398,2024-03-01,750.07
2471,408,2024-03-01,307.43
2472,1689,2024-03-01,481.64
2473,2488,2024-03-01,608.38
2474,370,2024-03-01,380.5
2475,132,2024-08-01,696.54
2476,2308,2024-08-01,179.64
2477,315,2024-08-01,499.0
2478,1327,2024-01-01,969.86
2479,2140,2024-01-15,493.3
2480,584,2024-01-15,861.27
2481,1170,2024-07-29,547.61
2482,2401,2024-07-29,414.13
2483,1365,2024-07-29,220.45
2484,419,2024-02-20,709.5
2485,414,2024-06-11,267.26
2486,1417,2024-06-11,582.76
2487,108,2024-06-11,531.53
2488,1454,2024-02-15,301.62
2489,769,2024-03-06,499.17
2490,1081,2024-03-06,767.53
2491,1680,2024-03-06,65.89
2492,2198,2024-03-06,346.45
2493,1949,2024-03-06,737.15
2494,160,2024-03-06,587.75
2495,176,2024-03-06,762.33
2496,1363,2024-03-06,707.87
2497,2040,2024-03-06,688.12
2498,1821,2024-03-06,708.76
2499,1779,2024-03-06,326.5
2500,419,2024-03-06,619.29
2501,2379,2024-03-06,480.53
2502,691,2024-04-02,756.73
2503,1106,2024-02-19,93.36
2504,965,2024-02-19,127.39
2505,381,2024-02-19,660.07
2506,26,2024-06-07,881.86
2507,2372,2024-06-07,213.24
2508,636,2024-06-07,46.82
2509,85,2024-05-02,546.48
2510,1461,2024-05-02,805.61
2511,1198,2024-05-02,575.01
2512,2079,2023-10-20,610.13
2513,2218,2023-10-20,74.9
2514,232,2023-10-20,474.61
2515,556,2023-10-26,497.56
2516,2243,2023-10-26,641.48
2517,1780,2023-10-13,505.33
2518,1275,2024-07-24,433.64
2519,2222,2024-07-24,134.57
2520,677,2024-09-17,810.34
2521,489,2024-09-17,841.53
2522,78,2024-02-12,284.24
2523,1836,2024-02-12,188.56
2524,1148,2024-04-26,369.54
2525,2035,2024-08-13,628.34
2526,1296,2024-03-18,412.69
2527,2287,2024-03-18,989.37
2528,2396,2024-03-18,955.82
2529,1695,2023-11-25,479.8
2530,715,2024-01-20,472.9
2531,1332,2023-12-31,135.41
2532,2124,2024-09-20,305.36
2533,61,2024-09-20,124.57
2534,255,2024-08-13,342.69
2535,1041,2024-08-13,257.24
2536,426,2024-08-13,605.92
2537,1893,2024-06-01,999.73
2538,1119,2024-06-01,742.9
2539,1796,2023-12-21,345.31
2540,2410,2023-12-21,725.62
2541,242,2023-12-21,940.49
2542,1684,2024-04-08,444.32
2543,977,2024-04-08,333.83
2544,1345,2023-10-15,795.68
2545,1381,2024-03-08,549.63
2546,432,2024-03-08,717.88
2547,2285,2024-03-08,390.28
2548,1141,2024-02-10,810.16
2549,1616,2024-09-19,421.69
2550,2160,2024-07-12,450.42
2551,447,2024-07-12,148.48
2552,2286,2023-11-27,21.09
2553,1688,2023-11-27,109.0
2554,887,2023-11-27,439.62
2555,505,2024-07-16,343.31
2556,1713,2024-07-16,814.58
2557,1635,2024-07-16,924.57
2558,293,2023-11-29,998.63
2559,1661,2023-11-29,148.01
2560,877,2023-11-29,525.62
2561,598,2024-01-25,997.24
2562,269,2023-10-14,168.15
2563,1945,2023-10-14,969.86
2564,593,2023-10-14,775.99
2565,1877,2024-05-23,218.12
2566,1012,2024-05-23,94.3
2567,1958,2024-05-23,800.78
2568,1413,2024-03-23,187.75
2569,543,2024-03-23,554.74
2570,669,2024-03-23,608.08
2571,678,2024-05-22,633.79
2572,1971,2024-02-19,63.32
2573,1013,2024-03-13,508.38
2574,2277,2024-03-13,399.12
2575,946,2023-10-19,857.94
2576,2254,2023-10-19,674.88
2577,1062,2023-10-19,179.87
2578,1310,2023-10-22,750.83
2579,725,2023-10-22,880.96
2580,282,2023-10-22,389.6
2581,672,2023-12-31,821.94
2582,1817,2024-01-19,806.63
2583,1757,2024-01-19,715.26
2584,2083,2024-01-19,67.49
